报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),236033,196537,165404,142121,170064,160373,153442,233931,230646,229747,195491,184297,181382,179723,239777,282170,302100,133338,139767,124124,88124,94058,117090,93367,90163,41954,62466,60692,52498,56125,92179,83277,70275,23405,38275,21227,12813,9650,24501,14524,9390,7108,6065,9747,5460,6648,4630,2135,12192,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,--,--,--,0,32,32,30,0,--,--,--,0,--,0,1174,996,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),2615,1812,672,200,834,124,--,6,137,1001,6566,10498,16711,28766,25370,31355,37008,33954,33616,45979,46329,43129,35541,41263,35111,21663,28188,7063,2460,5237,1723,1109,754,152,636,2429,2743,841,1016,1242,2125,1030,1345,373,4161,893,2691,2299,1156,
应收账款(万元),19026,27977,24609,16783,10743,14096,4436,2244,5330,1666,837,1306,2116,26590,40818,56716,32773,29779,27022,26902,20324,36052,8177,7843,5512,11268,6268,11369,5161,16396,10485,14602,18757,7459,7512,1944,3178,3266,4750,3660,2804,3236,3115,4962,3819,4854,5015,4411,3356,
预付款项(万元),1124,943,1106,690,555,714,819,967,1244,495,871,796,559,8643,12299,12648,13981,10774,11133,9802,8912,15061,11662,11866,8125,21400,15308,8509,18476,71483,45716,40713,28149,42731,36504,40563,39504,23762,16072,11998,10984,13132,12183,20744,17435,20090,17594,17923,15185,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,2400,--,--,0,0,
