报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),220557,134628,129594,144389,156157,140247,117306,106406,123261,125103,106324,91860,97067,88324,81099,83156,77337,78312,64524,61262,68414,36028,29354,25083,25162,19999,19289,26326,13766,11201,16763,23147,25475,27832,23235,35637,28062,29238,31174,41512,32472,38785,40483,39980,28459,25961,24744,14216,9420,11805,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,146,305,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),19644,27129,14899,8319,14159,18262,8297,6913,17423,18612,9182,6140,22077,25235,10744,9853,18731,19150,5500,10640,18105,19045,11832,8618,22108,25285,7900,7713,19349,20446,5584,8166,4676,17326,5948,3221,18650,21733,8348,6110,14802,12522,368,7500,19340,11255,2400,4000,10000,8000,
应收账款(万元),2093,796,441,734,2022,947,1652,1493,1017,4649,1599,6695,3172,1468,1734,2071,1970,993,3324,1984,942,1270,2951,1967,3250,1797,5813,4227,5355,3043,5534,4821,4269,1884,3833,3344,3891,2058,9927,8004,638,1359,5157,5514,3099,1950,4454,7768,5070,3302,
预付款项(万元),2653,5399,7885,4623,9123,4802,8721,6582,2291,1035,1530,2122,1817,2168,1807,1379,1812,2183,1042,1993,1817,2119,4664,5189,2339,2792,7961,1686,2534,2038,1988,2302,7086,2113,6765,5081,3193,1716,4373,2238,1882,1269,1648,2201,8671,9355,1478,673,1040,431,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收利息(万元),2229,2012,280,280,280,1326,2,2,--,1002,--,--,--,1278,--,--,--,17,--,19,--,25,--,37,--,58,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,712,712,712,712,712,712,712,712,398,398,398,544,146,146,146,625,1029,1029,1029,1029,1232,1286,1286,1645,796,1096,1096,1096,
其他应收款(万元),--,1595,--,3636,3466,1505,3511,3545,3350,1530,6664,6129,7948,5996,10730,9704,9163,5024,34195,34315,33943,51907,8351,8093,7232,3264,2391,2584,2755,3002,2805,2237,2400,2772,3341,3366,2714,3018,1706,1176,1194,1267,2519,1594,2450,7302,4233,6946,8694,8731,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
存货(万元),72107,79513,71477,73446,77825,77938,66818,68217,65213,70759,56300,55330,56869,62957,61696,57929,52035,64798,58016,56993,51567,66087,68165,57993,66736,69553,61686,60146,63026,62789,39881,32108,34351,43810,36566,33130,28601,35342,30563,28116,28713,33014,26463,25950,29788,27796,24612,22420,19026,22979,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
