报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),45115,45823,64275,28422,36442,30322,29680,25691,26323,26505,15953,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5078,2592,4466,5900,2949,7341,20022,8867,12447,8596,2211,
应收账款(万元),31365,25740,25200,37343,32741,55154,48126,41765,21745,22456,9792,
预付款项(万元),4520,2226,967,1468,505,395,1836,678,618,1484,1038,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,9,--,--,--,10,18,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1814,1338,1674,2481,2784,3074,2581,1689,324,333,120,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),45059,39086,33107,35680,24384,31046,25487,29100,24950,18532,13144,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3174,3850,2896,1761,1332,186,784,1345,2591,935,2609,
流动资产合计(万元),136126,120656,132585,113055,101138,127527,128516,109135,88997,78850,44884,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),417,560,967,1013,1045,1262,--,--,--,--,--,
长期股权投资(万元),169,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,63597,--,61573,--,58237,42522,38086,--,24411,14852,
累计折旧(万元),--,27618,--,24381,--,17952,12676,10503,--,5319,3173,
固定资产净值(万元),--,35979,--,37191,--,40284,29847,27583,--,19092,11679,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),35061,35979,36814,37191,38921,40284,29847,27583,25198,19092,11679,
在建工程(万元),4117,3695,3593,3412,2956,2997,1505,--,593,898,54,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,85,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3229,3306,3263,2881,3018,3156,3289,3276,2667,2734,138,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1191,1407,1497,1585,2182,2503,3192,2598,2392,1699,1100,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),709,641,649,815,740,995,1000,789,764,348,164,
其他非流动资产(万元),3004,2419,3975,4369,769,1170,356,1087,490,271,--,
非流动资产合计(万元),47897,48006,50758,51267,49631,52368,39189,35333,32104,25126,13135,
资产总计(万元),184022,168662,183343,164321,150769,179894,167705,144469,121101,103976,58019,
短期借款(万元),--,--,--,--,--,--,--,--,--,1752,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),16891,12575,13059,8302,14742,13679,13344,9774,7314,7634,--,
应付账款(万元),41330,31819,43909,58991,44168,72220,75579,61126,51582,41204,24911,
预收账款(万元),309,293,284,357,833,333,373,577,207,1640,283,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3612,2866,3168,4977,3550,6076,7199,5842,5822,4236,3530,
应交税费(万元),1012,723,942,2636,1130,2385,1624,2423,2915,1899,3815,
应付利息(万元),--,--,--,127,69,112,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,900,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
