报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),315034,324353,318121,363745,393113,386260,29158,34049,30569,29318,32092,31153,39288,20225,16808,23946,23018,17142,14510,25671,17907,10455,18917,24215,22936,24985,39579,50688,43836,41202,59100,10402,10888,9614,2409,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,4987,4942,5604,2062,26,132,157,79,446,194,118,408,719,1169,873,358,-3,84,185,536,384,243,150,257,174,194,139,428,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收票据(万元),19020,25220,18350,8880,14830,11250,333,513,319,797,555,1042,411,1294,504,402,471,935,174,96,304,400,884,129,129,40,350,15,28,3,--,0,0,--,--,
应收账款(万元),85350,71011,88160,68606,73252,65567,25311,25054,21112,26715,25830,28438,21457,33945,26843,29987,22953,29141,27370,27238,26164,29220,27945,26884,18922,21730,23836,26219,17312,21203,18202,21320,17623,15011,13427,
预付款项(万元),17106,12324,10278,7746,6785,6401,2598,3408,1853,1361,2504,2840,3013,3086,2352,2418,1701,2358,458,7419,8685,8707,6948,6573,4750,6707,6762,7136,6226,1346,218,837,180,350,403,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,176,120,26,204,151,271,29,28,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
其他应收款(万元),12753,9705,9880,8266,11316,41652,3182,2879,2521,3660,3669,3665,4389,3985,7928,6701,5988,5041,5784,6117,5498,5194,6856,6321,6612,7017,5431,5215,4509,4364,3606,3431,2249,1702,779,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
存货(万元),2109,3220,2522,2238,2447,3004,31948,32673,33400,34036,34464,36082,36205,37350,39364,39223,37365,36214,32367,29991,31221,30032,27001,28058,28213,26146,22753,20845,18304,15855,15165,15573,12354,9085,12474,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,106,0,--,--,
其他流动资产(万元),62981,139533,85802,81661,99490,108588,1593,1039,708,1258,6968,9496,3081,3399,1715,1665,2410,3126,261,1730,173,184,296,281,1389,1443,162,96,120,93,147,110,59,26,--,
流动资产合计(万元),514353,585365,533113,541142,601234,622722,99285,104675,96113,99410,106259,113120,108030,103389,95960,104534,94026,94373,81644,99430,90826,84550,88844,92545,83136,88605,99257,110458,90485,84323,96613,51973,43493,36216,29492,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
可供出售金融资产(万元),47392,29370,40286,29619,29619,19619,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,12506,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2031,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
长期股权投资(万元),18166,5066,5671,5456,5334,5390,--,--,--,--,28,62,170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产原值(万元),--,182343,--,115416,--,105105,--,65262,--,65114,--,64499,--,63864,--,61855,--,59352,--,48027,--,45883,--,34720,--,29990,--,18980,--,17424,--,16612,15955,--,--,
累计折旧(万元),--,52886,--,44133,--,36447,--,22951,--,20822,--,18756,--,16604,--,14347,--,12266,--,10118,--,8233,--,7232,--,5795,--,5425,--,5179,--,4591,3947,--,--,
固定资产净值(万元),--,129456,--,71284,--,68658,--,42311,--,44292,--,45743,--,47259,--,47508,--,47086,--,37909,--,37650,--,27488,--,24195,--,13555,--,12245,--,12021,12007,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,11,--,11,--,11,--,11,--,11,--,11,--,11,--,11,--,12,--,12,--,18,--,18,--,0,0,--,--,
固定资产(万元),128120,129456,77374,71284,66699,68658,41225,42299,43361,44280,45101,45732,46042,47248,47243,47497,47153,47075,46777,37898,37765,37638,31121,27477,24240,24184,15678,13537,12241,12227,12015,12021,12007,11997,9822,
在建工程(万元),37560,28342,39630,28226,27624,17122,386,382,250,158,283,261,270,256,573,650,1641,2168,2509,4839,3994,3712,7132,6339,7982,8459,8387,6992,4569,3400,2434,614,142,--,1251,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,5,--,1,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
固定资产清理(万元),--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
无形资产(万元),72451,72022,72165,51057,50064,52090,8683,8603,8495,8602,8683,8728,8819,8930,8978,9064,8854,8903,10822,10889,10981,11029,11132,9275,9051,7267,7194,7253,7324,7359,7446,7385,7147,1491,1551,
开发支出(万元),2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,75,30,--,193,--,--,--,--,0,0,--,--,
商誉(万元),10046,10046,1150,1150,1150,1150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
长期待摊费用(万元),5577,5997,4509,4549,4261,4288,841,842,770,816,555,491,505,682,669,715,763,752,841,537,592,455,452,440,343,366,470,396,360,349,284,238,171,503,48,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
递延所得税资产(万元),5547,5490,1878,1695,1577,1558,1942,2138,2173,2146,2189,2200,1534,1535,1322,1322,1359,1361,1603,1603,1242,1243,1237,732,713,671,29,173,151,156,88,154,111,169,180,
其他非流动资产(万元),3069,9746,10526,5262,1763,3847,1480,1480,1480,1624,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
非流动资产合计(万元),327930,295536,253189,198300,188091,173721,54557,55744,56528,57626,56848,57473,57340,58652,60817,59247,59774,60260,62553,55766,54573,54078,51094,44337,42358,40946,31951,28351,24644,23490,22266,20412,19579,14160,25358,
资产总计(万元),842283,880901,786302,739441,789324,796443,153843,160420,152641,157036,163106,170592,165370,162041,156777,163782,153800,154633,144197,155195,145399,138628,139938,136882,125494,129551,131208,138809,115129,107813,118879,72386,63072,50376,54850,
短期借款(万元),797,500,--,--,--,20000,55210,60993,56006,55761,67105,71568,74036,57554,57473,61610,57887,50436,47631,58466,48795,36325,44581,41952,31183,30159,35972,38702,19280,4975,19185,21017,18218,8159,8867,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,2,7,119,261,73,9,217,--,149,546,139,92,207,125,5,133,16,16,--,119,68,141,7,166,207,24,217,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
应付票据(万元),--,--,--,--,--,--,1326,650,1910,1510,--,--,400,1000,1000,2244,1936,2477,1169,--,--,--,--,--,--,--,350,--,--,820,3588,3218,3388,3413,2337,
应付账款(万元),49366,80630,47399,50891,54952,60075,14130,15170,12497,15681,12350,14437,9959,17788,14771,16698,12283,18340,12947,12075,10746,16240,12284,15784,12441,16463,10096,15353,11399,16024,12474,16486,12823,10639,9110,
