报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),702480,567914,435520,520145,617331,538431,367230,337907,423290,622033,427906,385588,244095,160568,544370,311374,345000,269747,199332,226382,460146,442710,270160,154816,154043,413820,229640,375593,212312,189581,459579,190055,87492,198991,99923,211416,401567,260628,355804,247051,170082,215193,248397,279840,447532,147062,419399,252317,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,0,--,--,0,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,0,--,--,0,0,--,--,0,
交易性金融资产(万元),--,--,1,1,1,1,8,9,9,4,--,10,--,--,--,--,--,--,--,--,178,179,181,178,179,180,178,178,163,171,175,174,195,183,175,100198,174,0,--,--,4,--,--,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,0,--,--,0,0,--,--,0,
应收票据(万元),1505,--,10970,7705,2249,4292,7508,8697,10600,9095,7535,10915,9539,8769,10034,11047,8676,10912,11876,16123,15251,11871,16344,16101,5076,16077,30414,75581,18431,98492,19592,119427,35436,124370,38377,112798,39720,177813,14950,106739,56050,109550,19400,91900,44706,79000,14600,8500,
应收账款(万元),648770,--,314314,321310,690004,516030,337269,311066,543646,581685,185391,164815,383021,286538,170342,181625,479595,278022,136337,140642,300019,280228,139194,144677,404629,279632,144591,130906,537318,268103,247687,134882,715740,293361,215252,128610,629824,210359,220032,154868,629490,239189,169113,100441,447316,219865,172760,111436,
预付款项(万元),1497,3796,3392,3004,3840,3597,3555,3452,1995,2041,1016,700,1496,1872,1723,911,3548,2746,3383,1901,9539,8424,7874,7425,6642,2364,2092,1640,3583,4898,2462,494,4968,7728,8296,3363,2430,1301,3313,2827,3472,3666,5068,1893,4750,3997,3069,2438,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,0,--,--,0,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,0,--,--,0,0,--,--,0,
