报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),197089,168005,216039,118945,243729,120772,158475,128608,104313,125592,167811,175256,152757,235759,246402,257819,142951,176707,199658,157569,169138,117504,114731,83367,86503,121013,116172,155764,131476,116978,142556,154719,84631,65546,71735,92495,66724,53661,78663,90882,83943,65633,46302,21435,25499,21128,40715,40668,75460,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收票据(万元),378945,455907,488634,424716,387813,350286,323786,319617,269180,236194,202413,214570,231716,135815,107101,110897,105718,89494,128857,122603,123354,156433,113853,99406,150186,111178,99297,145341,121067,110716,90198,98197,106514,92809,53675,63782,69303,51746,52758,48218,56547,28924,41392,66511,71074,55807,61792,35149,29048,
应收账款(万元),146373,212677,179132,183298,164466,201532,181337,112600,136224,123700,119545,116313,94325,109654,103798,98547,68999,101290,79392,68296,69421,88387,90530,94839,47999,80377,85187,62790,66419,55483,41123,56017,44250,48059,45312,45495,25204,41323,25219,40528,32040,45428,46953,37233,29947,42490,41605,43809,36051,
预付款项(万元),73127,69901,56530,59883,48727,60301,65701,57888,49232,73223,62107,51445,28013,40661,37472,41302,31637,42262,47635,36458,35023,51933,39729,38912,27238,85736,94674,61731,90386,75469,88031,76484,51818,65075,51098,42257,45090,39478,35658,48417,43349,74462,67203,63230,49827,60334,29795,53651,39218,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,83,724,778,438,715,1210,696,--,87,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收股利(万元),--,--,--,--,12,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1252,1252,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,618,
其他应收款(万元),--,9596,9008,13708,13224,8733,10075,13833,12344,5988,13212,13911,13698,38656,6277,7713,4310,4329,7054,6664,6639,7200,6836,5380,4024,6606,8897,5627,3488,1245,1999,1572,2693,4652,1881,5519,7061,12648,2607,2698,2762,8841,12005,7527,6180,16110,10464,10999,52121,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
