报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),270832,274065,245701,233174,200442,214894,217594,274612,24581,23058,22320,36483,28773,33828,17262,54184,36338,45385,96547,134921,4218,1674,2742,1780,1486,2404,763,1238,1833,2508,1472,1442,2017,884,1146,3358,2974,2826,2090,2722,2144,2869,6164,10158,6498,8088,10348,6664,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
交易性金融资产(万元),168,109,145,189,706,521,639,667,829,742,652,847,489,768,498,442,510,365,393,394,363,327,389,361,381,389,382,369,434,451,524,538,522,388,553,593,535,475,686,559,596,685,1016,1155,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,--,--,0,
应收票据(万元),57594,87740,112939,112208,63039,53248,55768,40468,17644,21614,13598,12665,9338,12038,17126,23323,11532,16150,14390,16438,10605,1174,2063,3716,4080,2746,3401,5365,4652,5871,4265,3085,4062,5166,2372,5285,2116,2655,2444,3840,2227,4128,2289,4052,1533,1867,2324,4607,
应收账款(万元),89236,69472,64365,92261,96164,93426,72083,102142,60072,57824,61555,60339,65467,56437,52980,41689,37063,32338,31282,28363,26907,10126,9201,7532,8029,8724,8863,6469,9499,8214,9104,6370,9948,8585,9624,6750,8462,6978,8019,5356,8305,8925,8638,4915,7172,6947,7282,4906,
预付款项(万元),42659,35071,24847,26613,35412,29997,27573,23565,1216,1077,1861,2031,3522,1820,5507,2067,12691,8057,10634,5509,8447,866,514,1287,1509,1072,979,822,1161,913,1126,1091,1577,1554,3182,2159,924,1251,902,1057,1060,1010,1537,2053,2578,2396,2373,1719,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
