报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),153905,115796,129172,152409,150752,108460,125305,120520,109803,159313,154699,122780,115478,72941,89872,83418,78798,87100,78572,67876,76563,109395,97492,127689,110696,133162,128345,41556,43149,36280,38901,33355,36104,30574,37320,58868,55179,56378,50672,46451,46167,44680,42336,58991,37585,27186,28054,30080,30314,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,--,0,0,
交易性金融资产(万元),2628,11743,12426,19354,43787,68237,53239,20530,66899,49012,97795,86696,52598,176010,133289,97793,47665,71869,89775,66648,15200,15891,28498,18747,22868,21198,18035,1600,1522,1555,1773,1904,1751,1820,1869,2411,2298,2072,2581,3180,1323,1558,2567,189,337,362,246,214,141,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,--,--,0,
应收票据(万元),--,--,--,17000,17000,--,--,--,--,--,--,--,--,597,18,117,174,65,--,--,--,1040,--,--,--,69,179,475,280,237,299,275,206,207,214,415,403,324,273,292,118,565,475,674,311,748,595,558,431,
应收账款(万元),93807,21813,24375,12305,12160,9595,13050,15442,32868,23188,13053,15904,22597,14045,13553,8614,5216,891,1443,1345,635,1056,1150,1000,1395,1290,1306,1337,1582,2174,2001,1990,2383,2613,1871,2162,2082,2217,1660,2207,2235,2409,2364,2945,2507,3592,3444,2500,2814,
预付款项(万元),894,9419,8130,5252,161,13453,12657,15296,1295,2660,3935,6379,307,731,2558,661,935,749,1343,43685,22227,13624,6639,908,589,664,776,1001,1257,1400,1913,2143,2260,2063,1813,2099,2047,1216,1053,900,1329,3929,15457,3332,3813,3790,2989,3193,2429,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,--,0,0,
应收利息(万元),6778,7458,6148,7031,4558,8690,5915,10860,6202,253,5591,1591,2117,393,537,1220,683,270,187,166,139,507,579,756,832,281,54,330,299,173,86,103,126,100,48,114,129,80,35,231,231,145,58,0,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,19,19,25,25,25,25,1477,27,103,652,141,6,--,--,--,184,272,293,254,254,287,151,219,219,137,150,161,161,74,214,222,222,178,178,286,286,151,596,322,174,78,25,424,46,
