报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),86754,101393,116778,152202,94714,102045,101181,202018,84000,107290,72039,111988,81015,45174,40458,27520,40962,26446,28570,40765,35725,67099,53379,81252,65008,62885,118065,62285,88222,64350,75308,98218,84692,66650,69234,81964,93974,99765,85532,93712,87282,109107,93883,30275,20740,30281,37059,22134,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,181,164,89,--,161,450,--,0,0,0,--,0,--,--,--,--,--,--,--,18,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),29951,31471,38186,33959,38251,27005,17019,19157,7350,13458,11533,12614,4647,3671,1005,4010,2883,3924,3060,4579,3379,4112,5875,5271,5415,6299,7427,3537,6022,4464,4794,2066,4410,4986,3206,3496,3019,3454,3132,5569,5106,5412,2935,4822,5398,4211,3279,3767,
应收账款(万元),233544,242017,219018,232307,183016,202901,179405,187124,178692,186557,164869,127012,116718,112109,8748,4126,12543,10522,8628,11057,12106,11728,12757,6256,13408,11608,12499,8106,14319,12059,18407,12237,13929,14140,15894,13438,15339,13892,14436,11900,16617,16875,14498,13409,15165,14729,15626,12109,
预付款项(万元),146804,129518,144017,123119,132899,141629,126207,128754,176714,144275,140749,126202,96242,74056,84638,86555,84054,89145,93868,98348,87828,89074,113911,93112,84634,101502,108542,96390,82786,44594,64950,46175,30815,32096,33635,33273,37111,29859,37452,14810,17498,16320,24828,20052,20954,21512,20280,18994,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,0,
