报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),5924,10464,43551,8990,6445,8353,6538,3181,5028,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),442,737,2230,244,111,901,1187,316,600,
应收账款(万元),15275,15975,16879,15948,15657,15573,19382,19766,16999,
预付款项(万元),4319,1924,851,687,1766,343,703,265,350,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1048,1017,512,583,946,780,941,710,642,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),12716,9204,8397,9914,8438,9968,6446,5155,3047,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),30947,30664,582,1659,1462,1916,1337,1053,337,
流动资产合计(万元),70672,69986,73002,38024,34825,37833,36534,30445,27003,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,28793,--,27501,--,16997,16719,16051,13664,
累计折旧(万元),--,9759,--,8910,--,7815,6728,5260,4248,
固定资产净值(万元),--,19033,--,18591,--,9182,9992,10790,9416,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),18786,19033,19305,18591,9084,9182,9992,10790,9416,
在建工程(万元),644,602,608,687,5160,2029,330,173,964,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2844,2805,2823,2841,2862,2891,866,889,905,
开发支出(万元),--,--,--,--,--,--,--,--,--,
