报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),2998,1961,1860,3777,3017,3982,4451,14977,11443,14571,14329,20918,10670,14298,19200,26158,26135,32025,35463,46585,37870,39257,41376,50961,50676,50293,4001,13970,5721,7473,1211,654,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),26,15,26,12,26,--,--,1,--,371,46,49,24,--,10,23,25,25,28,5,5,0,12,45,5,2,--,--,--,--,--,--,
应收账款(万元),47748,50397,46775,45490,61743,63936,64351,61244,74252,72543,70465,72645,70274,70104,66058,61456,59951,50321,46281,45834,56363,55547,53462,47539,45419,43243,38172,30730,27135,19578,9875,2886,
预付款项(万元),1271,1084,1060,738,428,675,970,800,632,878,1064,851,1395,1289,1245,1805,540,1788,1648,1146,2720,2554,2023,2252,2342,1986,2726,2279,2409,1330,473,588,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,7,5,4,3,1,--,60,46,43,30,244,262,256,68,653,417,389,100,0,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
其他应收款(万元),8610,3000,3445,3600,3593,11073,14863,14517,6190,5710,6031,5261,3490,5825,5883,4653,4182,4327,2710,2125,2891,2763,3485,1231,2138,1322,1541,861,933,832,530,61,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
存货(万元),34157,33481,37547,36383,40975,41695,42952,43651,46325,44598,44937,41521,41256,41546,40822,38199,38690,36486,33418,26144,26197,24278,19347,18662,20623,17722,13374,12817,10793,9178,7994,2879,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他流动资产(万元),535,206,61,73,166,128,1131,3586,1146,1034,986,1222,1340,1530,1294,1184,50,50,--,--,--,--,--,39,0,--,--,--,--,--,--,--,
流动资产合计(万元),95345,90144,90774,90073,109949,121488,128724,138780,139992,139707,137859,142466,128508,134637,134556,133509,129817,125283,119855,121907,126700,124816,120095,120830,121202,114567,59814,60658,46991,38391,20082,7067,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
长期股权投资(万元),6994,8014,7995,8310,8903,7925,8088,8284,1870,779,897,942,977,311,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
固定资产原值(万元),--,4426,--,4418,--,4070,--,4108,--,5737,--,5667,--,5506,--,5145,--,4269,--,3695,--,3221,--,2712,--,2407,--,2137,1559,1229,762,625,
累计折旧(万元),--,3194,--,2944,--,2793,--,2561,--,3578,--,3228,--,2880,--,2507,--,1884,--,1585,--,1350,--,1135,--,967,--,798,650,536,389,263,
固定资产净值(万元),--,1233,--,1474,--,1277,--,1547,--,2160,--,2439,--,2626,--,2637,--,2385,--,2110,--,1871,--,1577,--,1440,--,1339,909,693,373,362,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1113,1233,1370,1474,1409,1277,1415,1547,1994,2160,2317,2439,2571,2626,2787,2637,2534,2385,2025,2110,2077,1871,1692,1577,1624,1440,1419,1339,909,693,373,362,
在建工程(万元),44,33,30,24,206,67,54,52,58,58,58,58,58,56,52,52,52,52,37,12,21,21,21,21,21,21,9,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
无形资产(万元),1977,2315,2618,2956,2270,2206,1954,2082,3534,3642,3488,3706,2761,2802,2795,2887,2393,2179,1098,1163,1114,1139,1200,1250,1317,1390,1349,1521,845,819,1055,1313,
开发支出(万元),4643,4130,3764,3532,4210,4904,4801,4181,4817,4638,4368,3447,4618,3272,2104,1112,700,151,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
商誉(万元),14,14,14,14,14,14,14,14,7310,7762,7762,7310,7310,7310,7310,7310,7310,14,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
长期待摊费用(万元),496,306,351,404,455,502,556,509,563,524,453,519,588,693,1050,1155,1301,1380,636,695,233,259,279,318,341,370,195,188,171,25,34,43,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4697,4695,4994,4808,3971,3781,3864,3764,3551,3343,3405,3066,2739,2530,2077,2021,1524,1209,901,1158,698,656,520,447,523,502,390,356,282,218,109,32,
其他非流动资产(万元),--,--,--,--,137,137,128,128,856,855,747,1215,747,747,747,747,747,747,747,747,--,--,--,0,0,--,--,--,--,--,--,--,
非流动资产合计(万元),19976,20739,21136,21523,21575,20812,20873,20560,24551,23762,23495,22703,22368,20346,18923,17921,16560,8116,5445,5885,4142,3946,3712,3613,3825,3723,3362,3403,2207,1755,1570,1750,
资产总计(万元),115321,110882,111910,111596,131524,142301,149598,159341,164543,163469,161354,165169,150876,154984,153478,151430,146377,133399,125300,127792,130842,128762,123807,124443,125027,118290,63175,64061,49198,40146,21652,8817,
短期借款(万元),1239,967,5112,8000,9000,11341,15841,19950,27060,27755,27255,23905,22957,22360,23860,18860,24350,26350,20798,21830,22830,17530,12850,9850,16150,17500,12940,11578,8850,3330,3580,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,4345,8200,7055,7579,9761,10161,8610,6989,6135,5695,5264,5559,5637,7036,8775,7144,4853,5208,5615,4306,2859,3458,3163,2658,2732,3818,4652,100,--,--,--,
应付账款(万元),--,21194,16685,17858,20668,21201,22396,26519,27865,27161,27017,27203,22814,23774,20245,21101,19696,15031,14337,14042,11229,13001,11616,15677,14482,14890,14049,16397,15005,13383,7603,2502,
预收账款(万元),601,540,671,556,790,755,815,533,596,287,201,123,734,647,653,612,845,686,784,664,1050,908,993,873,1148,942,966,1139,367,367,436,59,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),638,175,563,225,178,183,215,225,324,323,316,423,306,304,327,419,262,165,160,135,61,114,138,292,330,486,346,318,126,151,37,52,
应交税费(万元),669,760,427,327,898,308,1118,1354,110,103,1436,1716,1163,833,928,1228,-840,-581,-514,-310,-698,-594,613,737,-244,-561,144,987,1229,1631,1024,339,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,283,191,99,5,283,191,99,5,283,191,99,5,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,116,1600,--,0,0,--,--,--,--,--,--,--,
