报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),80096,41103,44586,36651,43031,58126,70869,59007,67070,61214,67380,56243,60131,53268,50342,48926,53197,47499,55191,60450,68830,69035,79357,78420,74449,67515,66340,57203,55374,52468,68669,73177,76311,80750,80097,76288,77072,81995,84999,57843,40278,34919,33740,38278,44323,51150,54297,47787,45275,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,1000,900,913,211,--,--,--,--,--,--,--,--,--,--,7,--,--,73,22,29,28,57,1,0,--,0,--,2165,2340,2898,4905,5904,7083,12774,--,0,
衍生金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),49537,63169,55677,62140,71640,40158,26106,39431,50107,33890,27852,34949,49850,31471,26921,24009,31424,24663,19945,23797,25785,23326,18604,10613,20585,19687,14301,17220,18170,21078,12952,9661,14235,8495,6783,4745,8383,4143,3158,1666,2712,2308,2934,4084,5224,3287,844,2888,5882,
应收账款(万元),37886,85336,80946,67261,39201,78984,74555,66549,35928,68604,56761,64469,30860,85685,58491,56840,37434,57762,50908,51169,31730,53299,50501,54628,29921,49391,44207,48061,36084,52078,47716,55170,38135,42448,40366,43833,25567,35080,29833,34179,20421,30228,29695,30755,21933,26389,28636,30827,23468,
预付款项(万元),1135,1975,2141,3643,1778,2554,2943,1841,1548,1606,1014,1043,1288,663,1184,1192,1509,915,573,923,1466,1399,1636,935,1511,2562,3495,3668,4288,3195,2161,4133,2677,1895,1689,2747,2351,762,1262,1667,968,2251,2421,2963,3539,3742,923,2591,498,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,867,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),--,2127,1970,2431,579,1723,1365,2081,417,1802,1824,1803,562,1753,1946,1915,866,2790,2192,2245,1272,2307,2558,2298,1289,2239,2209,2355,1106,2100,2472,2672,2617,1627,1880,1226,1566,1572,2558,2645,2806,3559,3157,4026,3368,2849,3604,2317,3738,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,--,0,
