报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),37741,34985,28149,34929,21013,53827,53923,63721,82044,75054,39233,46873,34508,10196,12643,13383,7778,19265,12456,10188,11082,18908,7275,9808,12683,23656,10606,18885,15199,21340,15801,14181,12020,22600,13681,15881,15163,25935,11990,25146,10133,25945,14677,15316,10345,14187,9577,10547,7563,15084,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),118,--,--,--,--,--,232,46,110,614,415,20,80,459,394,521,10,1008,366,517,1677,2332,710,1275,760,2209,803,686,409,588,449,597,--,970,--,0,--,0,13,0,--,10,460,--,259,--,74,230,--,215,
应收账款(万元),29423,28582,27827,28123,28105,29518,18848,19407,16712,16659,18501,19541,15698,18801,23855,23088,20673,20718,21130,22993,18089,21506,25118,26123,24510,21949,23049,23296,21254,20688,25974,33463,29578,19770,24305,20778,20946,17005,18085,20195,26777,19135,22678,22915,24190,21139,17938,15312,12415,10679,
预付款项(万元),4410,2644,3835,4731,4155,1907,5960,2909,3738,1262,2050,4753,3613,1566,3673,2760,2681,1024,4236,3099,2622,795,1832,1586,1416,700,4020,1631,2758,2701,2257,2227,1841,1161,1325,1669,1150,999,2879,2112,2140,1150,4140,3935,1546,1239,1289,945,1364,1542,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
