报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),10473,15599,20866,12501,11546,9238,17531,16418,19336,11638,14831,7473,13450,13724,21087,19184,21736,18478,33827,30232,34170,39919,50548,47678,51329,49750,57555,58708,59827,61971,67515,61896,63581,63352,65027,7520,9112,4323,3696,3521,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收票据(万元),30858,33199,35255,21765,23002,29999,30395,12092,14773,25340,30580,14960,12437,20355,24798,12207,7577,19294,17036,6264,7196,11552,10142,9534,9400,8046,10123,3352,3336,6183,5899,5457,4194,4490,4712,4332,3380,6252,2923,2063,
应收账款(万元),33783,28039,25684,38453,38295,32707,26256,38319,33139,26952,18816,25053,22483,23083,14957,19583,18066,13991,11588,20814,13997,11642,9466,11895,10491,11302,6440,7516,8264,5046,3971,5915,5789,5023,4884,7803,5163,2627,2551,2301,
预付款项(万元),2092,2302,2133,5943,3626,3285,2718,2307,2812,3492,1594,5123,5570,2141,1288,10163,8337,11430,4697,10693,10548,11365,5337,7996,9951,9264,3739,5209,2947,4565,597,2618,1714,3217,778,828,1297,209,443,1321,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
