报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),28445,32390,17770,18924,11403,25305,22676,15418,10699,18482,81399,16562,21786,25144,16531,14353,20202,16089,17460,16571,17988,18624,18012,15709,12722,12743,10069,13748,19201,15094,10299,8431,11251,9268,9535,12285,13521,11945,10461,7609,10721,16350,15236,18322,19452,18395,2928,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,6,5,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),2703,896,1747,837,1786,3836,4822,129,315,689,682,186,967,1052,898,337,660,662,1617,2129,2902,551,2290,257,445,2591,3271,2073,2690,2132,1642,1399,931,713,371,586,320,393,538,284,89,367,461,264,355,1049,932,
应收账款(万元),24877,20610,20996,23180,22756,20293,18107,21415,20273,15989,18121,18217,18967,16577,16930,19403,19621,19688,17963,18722,19520,16409,15609,14200,13552,11635,11750,12309,11957,11034,9158,11416,11367,10001,9505,9712,8745,6627,5637,7745,6225,5493,5007,7591,7539,6305,5206,
预付款项(万元),2212,2532,3281,1829,1542,1240,1330,2339,1607,2093,1364,1260,1168,756,886,1022,1351,924,1054,1657,1494,1309,1214,2387,2032,2755,2046,3574,2443,3302,2752,3449,4189,4031,3370,4295,3112,2196,2231,3104,2400,3346,1750,1948,2075,1505,673,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,190,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),2564,2918,2385,3626,3234,3468,2977,3291,3267,2004,1262,2359,2422,2266,1792,1773,1527,1978,2071,1844,1976,1455,1485,1510,1482,1040,926,959,991,827,756,395,430,265,306,379,381,440,486,347,168,387,355,663,461,1056,456,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),37436,35827,32533,29529,23923,23451,21104,24395,25471,24875,21895,25868,23626,21321,20027,25155,24547,22308,20642,22580,22850,25024,23260,26971,23456,20130,17275,13488,12596,11436,10449,9562,9716,10756,10405,11558,12988,13849,15548,14946,14148,12156,12628,11069,9821,9844,9274,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),2036,1352,2035,1298,1519,163,39,62,113,34,70,493,722,578,136,296,275,295,111,253,276,224,235,587,660,438,174,51,61,196,--,39,107,62,0,69,96,70,--,161,168,79,--,118,234,213,209,
流动资产合计(万元),100274,96525,80747,79223,66164,77756,71055,67050,61768,64167,124794,64945,69658,67696,57201,62338,68183,61945,60918,63756,67006,63595,62104,61620,54348,51332,45512,46202,49939,44022,35056,34691,37990,35096,33493,38884,39163,35527,34906,34196,33919,38178,35626,39975,39936,38367,19678,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),720,720,720,720,720,720,720,720,720,720,720,720,720,720,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),6398,5378,5394,2123,1959,1984,1999,1999,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
投资性房地产(万元),1659,1677,1694,1711,1729,1746,1763,1781,1798,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),186070,--,183851,--,148574,--,137331,--,144519,--,133607,--,125857,--,63452,--,105280,--,102013,--,94205,--,93303,--,92940,--,92146,--,72827,--,67961,--,63124,--,62424,--,62212,--,55884,--,54542,--,54053,--,50819,--,50610,
累计折旧(万元),56215,--,52886,--,48318,--,44529,--,46236,--,42081,--,39355,--,27382,--,50619,--,47705,--,43044,--,40535,--,39955,--,37615,--,35770,--,33804,--,31971,--,30404,--,28792,--,27180,--,25456,--,23750,--,22171,--,20407,
固定资产净值(万元),129855,--,130965,--,100256,--,92802,--,98283,--,91526,--,86501,--,36070,--,54662,--,54308,--,51161,--,52768,--,52985,--,54531,--,37057,--,34157,--,31154,--,32020,--,33420,--,28704,--,29086,--,30304,--,28648,--,30203,
固定资产减值准备(万元),3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,3,--,0,--,3,
固定资产(万元),129852,128931,130962,112296,100253,92833,92799,94938,98280,90090,91523,86311,86498,86990,36067,53391,54658,55537,54305,50353,51158,51724,52765,51175,52982,54110,54528,48041,37054,33510,34154,29890,31151,31413,32017,32591,33417,27948,28701,29268,29083,29623,30300,28245,28648,29300,30200,
在建工程(万元),19230,7469,7011,13634,21541,20947,11590,4047,3026,7887,7839,4513,3840,3964,36750,9991,2288,701,2667,7484,6439,5695,4521,5782,4914,2376,1486,7073,13123,9479,6679,6704,3121,2546,1798,1514,925,6712,5859,5226,4176,1270,954,2912,2222,355,195,
工程物资(万元),254,151,161,298,1421,389,350,277,218,203,198,182,179,120,145,134,120,92,150,115,116,211,205,204,237,170,--,--,--,--,--,--,0,76,22,14,8,2,--,110,120,128,104,60,191,120,112,
固定资产清理(万元),11068,11068,11068,11433,11428,15385,18003,18094,18106,17979,18161,16797,16797,16778,17083,--,--,--,--,--,--,95,95,95,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,24,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),12509,12105,12180,12342,12418,12550,12662,12761,12877,12983,13005,10507,10634,10023,3769,3796,3823,3851,3875,3901,3928,3952,3974,3969,2974,2960,2503,2519,2535,56,56,57,57,57,57,58,58,58,59,59,59,61,62,42,37,32,11,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期待摊费用(万元),172,199,166,190,191,133,123,--,14,17,21,202,220,240,33,38,40,43,46,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
递延所得税资产(万元),3203,3218,3232,1439,1103,1061,1012,995,907,1078,1246,1166,1149,938,918,1176,1149,1100,985,1085,1037,1006,960,862,828,790,790,789,790,778,743,850,885,882,885,992,972,1093,1094,742,742,838,838,168,168,168,98,
