报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),32471,32578,41496,31489,65312,17106,23694,13190,36783,5552,11810,9485,11899,8804,2773,4017,306,4316,5718,5653,4544,4856,3209,10326,8758,19053,18307,15286,15624,3726,21293,11943,9595,15879,17105,12197,12180,15686,12440,14010,14849,13534,9565,10678,6932,2577,5881,7625,5180,
结算备付金(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
交易性金融资产(万元),239,278,388,379,300,466,520,566,597,10846,3257,3061,2646,--,--,--,--,323,257,878,4479,5404,5253,7525,10392,9763,11320,6247,14126,26350,17406,18918,6522,73,1773,78,4550,--,0,--,0,--,--,--,0,--,0,--,--,
衍生金融资产(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收账款(万元),38713,43251,42724,35004,26987,44236,33000,27108,22815,37268,26648,23414,24578,19585,30,219,1,1,31,67,1,586,40,34,58,582,495,408,9117,292,295,166,125,702,123,882,162,524,538,566,1418,936,973,911,1138,1090,1099,801,1055,
预付款项(万元),7667,24127,16471,10653,6789,8026,10688,9711,6615,11141,5292,6302,2574,3191,25,26,35,41,36,45,23,3779,3611,75,194,2857,183,114,3187,729,683,507,505,1006,374,952,495,854,4874,2173,937,1011,789,27,327,1219,1088,625,408,
应收保费(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收利息(万元),9,339,3,3,3,7,7,7,7,2,2,2,2,--,--,--,--,--,--,--,--,38,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收股利(万元),879,1479,1479,1479,1479,1479,1479,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,3142,2787,2436,575,1591,5420,1228,24733,22689,34538,30713,12155,1680,10291,1311,1380,1547,1517,3867,3494,1812,835,2343,2633,228,10462,5746,6631,1082,2751,3796,4198,4639,5828,4025,2584,2018,1898,2559,5855,5417,11330,9534,9594,8676,11710,16227,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
存货(万元),23,25,27,16,16,16,14,14,14,14,91,181,91,32577,32064,32681,32575,33317,32111,33014,32856,30046,41274,40340,38538,33198,32699,31087,29546,27514,25123,24454,23750,22408,23949,29548,40073,54771,45635,45785,45326,64400,63539,67843,67767,74246,70118,67471,85524,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,0,0,0,0,0,0,0,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
