报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),11678,6336,5462,6107,4690,3193,3826,3522,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),16660,13896,17703,10804,9253,13806,5474,8545,
应收账款(万元),22139,20744,17331,16121,17458,14905,16716,12488,
预付款项(万元),11639,9231,4442,4655,6318,4965,2376,2817,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),144,135,78,247,279,131,307,119,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),18230,18148,15575,16056,14691,11774,10585,8760,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,357,
流动资产合计(万元),80490,68490,60592,53990,52689,48775,39284,36610,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),12,12,12,12,12,12,12,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),1540,1525,649,--,--,--,--,10,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),142,143,146,152,154,157,162,168,
固定资产原值(万元),--,78785,70487,--,--,--,--,--,
累计折旧(万元),--,18422,15726,--,--,--,--,--,
固定资产净值(万元),--,60363,54762,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),60165,60363,54762,26949,21747,21386,20496,18860,
在建工程(万元),7676,4470,4686,16036,8602,6131,277,64,
工程物资(万元),--,--,--,--,966,1061,958,--,
固定资产清理(万元),21,49,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3695,3718,3727,4400,4472,1702,1789,1876,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,20,20,
长期待摊费用(万元),169,172,133,92,39,43,51,39,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),549,523,503,533,519,428,203,236,
其他非流动资产(万元),1881,1888,1881,--,--,--,--,--,
非流动资产合计(万元),75850,72864,66498,48173,36511,30920,23967,21272,
资产总计(万元),156340,141355,127090,102163,89200,79695,63251,57882,
短期借款(万元),9585,2315,1588,2301,986,--,3852,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),8530,7330,6225,3529,3702,2618,842,1564,
应付账款(万元),16194,16550,14990,13578,7380,8094,9751,8526,
预收账款(万元),177,180,166,226,290,218,373,237,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),238,194,857,862,1374,1499,901,716,
应交税费(万元),1049,424,1061,887,1195,1297,1223,604,
应付利息(万元),16,6,8,17,--,--,--,--,
应付股利(万元),50,50,50,50,50,50,9,0,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),1090,183,94,161,215,109,293,132,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1386,1386,504,214,270,--,--,1000,
其他流动负债(万元),10,24,24,--,--,--,--,--,
流动负债合计(万元),38327,28644,25567,21826,15462,13886,17245,12779,
长期借款(万元),9523,7682,4536,--,--,321,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),9362,9362,9362,9362,8290,6900,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),2094,2073,1985,1937,844,847,190,350,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),20979,19117,15883,11299,9134,8068,190,350,
负债合计(万元),59305,47760,41450,33126,24596,21954,17435,13129,
实收资本(或股本)(万元),8000,8000,8000,8000,8000,8000,8000,8000,
资本公积(万元),2433,2433,2433,2433,2433,2433,833,2433,
减:库存股(万元),--,--,--,--,--,--,400,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),4291,4291,4291,4291,4292,4291,2826,2313,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),74688,71239,63435,50808,46676,40148,32058,29612,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),89412,85963,78160,65532,61400,54872,43316,42358,
少数股东权益(万元),7623,7631,7481,3506,3204,2868,2501,2395,
所有者权益(或股东权益)合计(万元),97035,93594,85640,69038,64604,57740,45816,44753,
负债和所有者权益(或股东权益)总计(万元),156340,141355,127090,102163,89200,79695,63251,57882,		
  
