报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),277904,241621,240304,242755,253846,285847,278163,234840,272299,236537,386022,127011,116183,92192,101967,124208,97346,8105,4321,8843,4041,13063,5012,10310,3445,4973,5444,15056,6474,5260,4427,14622,21110,7169,3796,3288,4227,4412,5591,5826,4808,8083,5156,8146,4675,13697,7452,11443,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,2,207,206,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),11895,18766,14346,18855,8148,11552,9201,21711,10595,11239,12916,31407,21596,24684,25478,46849,25889,17655,14250,31387,10316,20494,19985,36000,15107,18807,8094,26829,13641,17326,9676,22440,10562,19090,9271,23477,7548,17758,8057,16248,7180,14580,5856,15326,7106,14871,4070,4532,
应收账款(万元),169096,149405,140956,121453,151154,113202,88956,95210,95378,79193,71278,73943,96529,97096,68541,76131,94009,16092,22170,7894,33373,18420,23843,5051,37210,22210,29912,4989,31274,19732,26960,6182,23956,12554,23651,5893,26473,15464,20759,8664,21585,12807,22232,4584,21891,11706,17394,4754,
预付款项(万元),39349,28088,25049,20966,25291,12461,12182,11598,18442,9921,5302,7713,4276,12189,17451,11483,15677,782,981,980,1314,941,854,1080,850,1265,1026,875,1391,1632,2880,2798,2139,957,1854,635,1141,698,770,1051,1423,1992,2095,1107,2738,1242,2195,1921,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),42,42,12,79,10,10,38,351,--,6,23,114,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,0,62,31,31,
应收股利(万元),--,12401,10149,--,--,525,--,--,--,584,--,--,--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,150,--,--,--,0,0,0,0,
其他应收款(万元),--,1586,3841,2991,30258,1113,17450,15694,897,1058,1164,1104,672,665,1102,775,518,78,88,58,82,70,86,86,163,121,97,71,468,109,468,112,276,109,282,72,571,415,677,700,801,667,535,249,681,680,785,469,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
存货(万元),56172,53187,47696,36456,32859,30658,31953,32837,30487,31213,32855,32442,36809,30899,34717,35326,41038,19235,19179,20740,23453,16980,18282,19127,20116,20098,19097,23748,23916,17752,16322,13494,9178,5748,15279,16718,15321,15746,17216,18457,20827,19827,19785,20212,18089,21969,22519,22239,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,2,2,0,--,--,--,0,0,0,0,
其他流动资产(万元),33300,34176,40966,15321,12070,11942,13284,101332,99845,120975,7407,8474,6414,11064,12540,12541,11445,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,--,0,--,0,--,--,0,--,--,--,186,94,109,0,
流动资产合计(万元),592477,542552,526599,462159,513844,467515,451426,513573,527943,490725,516969,282207,282479,268888,261797,307320,285921,61947,60990,69900,72580,69967,68063,71653,76891,67473,63670,71568,77164,61811,60734,59648,67221,56628,54133,50084,55281,54494,53072,50949,56773,57957,55659,49625,55366,64320,54554,45390,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
可供出售金融资产(万元),63891,63748,64667,12451,12736,12366,12513,15719,14928,14824,14957,17239,15344,20623,16655,16397,11286,9613,9275,9351,10229,9902,10958,11378,10240,10909,11537,11120,11233,12666,13556,13065,13090,12955,16225,17544,12495,13515,9645,7110,10624,13145,17592,28375,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),153249,136629,136467,133861,121983,107676,94037,22940,9698,9692,6682,6682,1000,--,--,--,--,200,200,200,200,200,200,200,200,200,200,200,243,243,243,243,267,267,267,267,381,381,381,381,381,381,381,381,3383,3383,3383,3383,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
投资性房地产(万元),462,472,482,492,1450,1473,1496,1519,1542,1565,1588,1611,1634,1657,1681,1705,1730,1135,1153,1170,1188,1205,1223,1240,1258,1275,1293,1310,1328,1346,1363,1381,1398,1416,1433,1451,1468,1486,1503,1521,1539,1556,1574,1591,1609,1634,1644,1661,
固定资产原值(万元),--,1914495,--,1528730,--,1449348,--,1425543,--,1335543,--,1335044,--,1283346,--,1238238,--,78814,--,79602,--,78121,--,78060,--,77009,--,76253,--,72572,--,73630,--,76552,--,77091,--,76828,--,78349,--,67710,--,66309,--,65686,--,57161,
累计折旧(万元),--,551232,--,480966,--,440334,--,415211,--,382133,--,348519,--,315945,--,284871,--,46497,--,45409,--,43324,--,41329,--,39413,--,37275,--,35073,--,34168,--,36466,--,34970,--,32672,--,31225,--,30087,--,28056,--,26297,--,25027,
