报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),8964,10176,10438,9713,8244,9227,4887,23498,1138,6700,2358,5952,8008,7500,14588,3928,2327,1965,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),9595,9291,10005,6727,8855,7837,6911,5378,4714,5787,6824,6938,5874,8326,4152,763,1634,1604,
应收账款(万元),14761,14531,12636,12928,15075,13485,13866,12818,14154,11685,13391,11621,10138,8836,7862,7196,4656,2595,
预付款项(万元),7513,4184,6400,3440,3771,5031,5999,1687,5651,2251,5373,2217,750,2240,720,929,897,1673,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他应收款(万元),520,364,329,278,1424,349,586,298,636,560,785,310,164,238,143,156,163,401,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
存货(万元),13252,13073,14429,13500,14303,14238,14237,14291,15211,15473,15257,12942,13258,12214,12962,9522,7021,6306,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),182,218,640,7235,5218,4228,8213,295,296,297,329,366,441,441,680,328,180,69,
流动资产合计(万元),54788,51839,54878,53820,56890,54396,54699,58266,41800,42752,44319,40345,38633,39794,41108,22821,16878,14612,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
固定资产原值(万元),--,17324,--,17086,--,16668,--,16556,15315,15289,15279,15273,13441,--,--,10540,--,--,
累计折旧(万元),--,8742,--,8124,--,7626,--,7007,6704,6402,6101,5789,4682,--,--,2001,--,--,
固定资产净值(万元),--,8582,--,8963,--,9042,--,9549,8610,8887,9179,9483,8759,--,--,8538,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
