报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),22257,24903,21514,5759,7649,4719,6421,6340,1599,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),2374,2783,5546,2449,12,--,90,--,--,
应收账款(万元),3752,5237,4035,5204,3378,7989,5946,3742,1933,
预付款项(万元),1610,1604,1139,958,801,791,610,166,447,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),986,37,90,23,26,28,18,49,37,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),12645,10083,10377,10385,9152,10100,3376,3088,2459,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),243,284,114,85,19,1,--,--,--,
流动资产合计(万元),43867,44931,42814,24863,21038,23629,16461,13384,6475,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),56,72,75,76,78,80,--,--,88,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,6060,--,5893,--,5824,5631,--,4624,
累计折旧(万元),--,2873,--,2691,--,2280,1808,--,834,
固定资产净值(万元),--,3186,--,3203,--,3544,3822,--,3790,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),8915,3186,3142,3203,3388,3544,3822,4091,3790,
在建工程(万元),--,5291,5234,4567,2362,979,--,--,419,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),5093,5057,5074,5099,5205,5254,3386,3444,3408,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),202,220,217,242,275,309,421,401,33,
其他非流动资产(万元),--,--,--,--,--,--,180,--,--,
非流动资产合计(万元),14267,13826,13741,13187,11308,10165,7809,7937,7739,
资产总计(万元),58133,58757,56556,38050,32346,33793,24270,21321,14214,
短期借款(万元),--,2000,2000,2000,3000,4000,3500,3000,1500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),2258,2014,2090,2208,529,1682,1148,576,353,
预收账款(万元),10036,8218,7586,6827,4937,6686,1482,1837,2195,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),264,410,334,310,471,243,183,155,125,
应交税费(万元),666,937,616,1618,1124,1299,1189,905,210,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),3,3,0,0,0,0,1,213,2036,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),13228,13582,12626,12963,10061,13910,7503,6687,6420,
长期借款(万元),--,--,2000,1000,500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),955,955,678,678,678,54,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),955,955,2678,1678,1178,54,0,0,0,
负债合计(万元),14183,14536,15304,14641,11239,13964,7503,6687,6420,
实收资本(或股本)(万元),10400,8000,8000,6000,6000,6000,6000,6000,173,
资本公积(万元),18636,21036,21036,6441,6441,6441,6441,6441,2197,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1264,1135,1135,1135,761,761,465,201,492,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),11280,11652,11081,9833,7906,6628,3861,1992,4890,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),41580,41823,41252,23409,21107,19829,16767,14634,7752,
少数股东权益(万元),2371,2397,--,--,--,--,--,--,42,
所有者权益(或股东权益)合计(万元),43951,44220,41252,23409,21107,19829,16767,14634,7794,
负债和所有者权益(或股东权益)总计(万元),58133,58757,56556,38050,32346,33793,24270,21321,14214,		
  
