报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),61181,63776,87128,80474,44275,54949,55072,46381,39806,39981,24107,17637,14960,30029,18802,22619,19827,22195,16483,17377,8415,12960,7320,8013,10263,14881,9690,12878,14528,24769,43657,52706,52053,51649,61262,59017,58171,66281,53381,48385,48009,67162,7285,9087,8117,4797,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,0,--,
应收票据(万元),25208,19896,17501,29079,24431,29617,37149,37842,24764,18972,30451,35317,33803,33963,32302,39189,40363,32488,34121,47219,50096,37914,25911,29209,26967,26823,25214,29208,20448,16681,27639,28472,25498,23208,25713,23819,18319,20633,17877,19870,16941,14051,18999,18500,4885,6900,
应收账款(万元),20623,18511,20193,11043,23364,18395,18507,13394,22885,23699,18801,19331,23374,18384,12144,10407,12433,9516,9353,5434,9185,11551,13908,6991,14628,10048,10054,3723,11868,10865,10697,4625,10597,8643,5287,3710,7648,3719,7303,4412,8206,12786,8933,8258,4846,4637,
预付款项(万元),2309,1409,867,401,1621,769,358,289,551,530,551,703,814,482,277,425,1519,1137,978,644,1136,1128,1019,1027,760,1438,1612,1441,1237,1012,1204,786,1517,1081,797,984,507,457,1667,559,1276,1337,1381,1089,763,332,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,0,--,
