报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),515202,394890,272415,278368,307467,340521,284459,278625,154163,209581,287459,270261,292453,279545,272582,247622,274659,257081,255312,184640,176321,210577,218948,245348,334642,298814,253446,277003,276897,379577,261104,373565,261549,273776,301297,223262,199454,251505,186505,239932,267022,172929,129554,140007,112316,93444,89241,93829,101665,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,1,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收票据(万元),221857,248242,275743,208802,257867,257506,208812,197120,159220,80440,104327,110582,126620,144768,171371,155206,174587,166869,195924,167861,216916,266797,279057,268012,240301,331136,359594,264246,272792,292118,312040,268102,237851,207456,198434,209319,197636,139378,116099,97532,64174,100125,125317,78710,67749,52659,52699,48490,28257,
应收账款(万元),207328,198654,258112,293914,199622,235421,239166,261943,157836,287820,225331,216746,148522,234060,218515,229275,182797,193146,151593,223131,150800,151725,131858,181118,112276,125562,71387,116971,98139,140957,76975,53704,30028,45934,47629,31180,16011,34851,61535,38756,71067,41717,6886,25481,4880,22793,16211,17451,6369,
预付款项(万元),15263,19791,19732,21823,14421,18127,19970,14529,9093,10845,14094,8900,6956,10434,9700,9091,8637,15649,23882,34738,16285,67834,68955,85356,73260,82142,73167,68273,57391,68156,35127,32342,50150,36591,38935,40491,22593,41009,71771,91323,82456,97853,94593,63709,38019,24017,22738,9995,22648,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
