报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
货币资金(万元),31059,27924,42430,53695,16216,18322,13763,10596,16407,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,51,3,169,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),18165,20577,31928,25188,29483,26046,14239,15171,12916,
应收账款(万元),90212,78652,53305,57267,50380,37721,25333,25731,18936,
预付款项(万元),4694,2758,1326,2582,2166,848,1688,433,941,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),3235,3378,1921,2653,2910,1967,1994,1565,1625,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),19643,19467,14928,13300,11145,10226,11792,11582,7666,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4171,4334,5962,4384,2753,5313,603,8689,2542,
流动资产合计(万元),171179,157091,151851,159072,115223,100445,69411,73767,61034,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),3000,3000,3000,3000,3000,3000,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,27668,18513,--,--,--,--,--,--,
累计折旧(万元),--,5330,4739,--,--,--,--,--,--,
固定资产净值(万元),--,22338,13774,--,--,--,--,--,--,
固定资产减值准备(万元),--,177,347,--,--,--,--,--,--,
固定资产(万元),26359,22161,13427,13547,13741,12506,11893,11972,5451,
在建工程(万元),25356,27584,24445,18890,12365,7573,4146,2890,3996,
工程物资(万元),--,--,--,--,--,--,--,--,114,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),9825,10601,6508,6142,6177,6249,4754,4786,2340,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),223,236,268,281,103,115,127,110,92,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2938,2651,2225,1837,1715,1548,1036,1026,917,
其他非流动资产(万元),1764,1764,4671,1575,747,833,0,--,897,
非流动资产合计(万元),69464,67997,54543,45272,37847,31825,21955,20784,13807,
资产总计(万元),240644,225088,206395,204344,153070,132270,91366,94552,74841,
短期借款(万元),19693,20480,18406,29210,35824,29372,23282,23072,17320,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),31983,20065,16691,15945,9625,13232,11459,11640,12761,
应付账款(万元),30141,33751,25140,17968,15057,17353,12398,16658,10696,
预收账款(万元),6109,4125,7543,4201,4488,5571,4990,5383,5144,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2141,2019,3827,3202,1614,2877,774,1458,1145,
应交税费(万元),2191,2694,1873,2585,4064,1899,1039,606,1246,
应付利息(万元),19,19,14,24,24,23,26,19,22,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),5547,3427,3441,4077,3239,2879,1986,2743,4855,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),388,388,388,388,346,276,--,--,3550,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),98212,86968,77323,77601,74281,73482,55953,61580,56740,
长期借款(万元),1891,1988,2182,2279,2109,1802,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1133,1024,888,969,940,805,675,681,544,
长期递延收益(万元),138,141,214,216,218,221,86,88,68,
递延所得税负债(万元),--,--,8,0,25,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3162,3153,3293,3465,3293,2829,762,769,611,
负债合计(万元),101375,90121,80616,81066,77573,76311,56715,62349,57351,
实收资本(或股本)(万元),45800,45800,45800,45800,19921,19659,8686,8686,8000,
资本公积(万元),58892,58942,58917,58917,21211,18208,7251,7251,1295,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),1114,1114,1117,1117,1117,946,743,680,466,
盈余公积(万元),4421,4421,4421,1207,1207,1207,1311,1311,681,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),29042,23134,15524,16237,32041,15939,16661,14275,7049,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),139269,133411,125779,123278,75497,55959,34651,32203,17490,
少数股东权益(万元),--,1556,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),139269,134967,125779,123278,75497,55959,34651,32203,17490,
负债和所有者权益(或股东权益)总计(万元),240644,225088,206395,204344,153070,132270,91366,94552,74841,		
  
