报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,9,9,9,9,9,9,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
固定资产原值(万元),--,207017,--,203895,--,189064,--,188138,--,139054,--,134451,--,91386,--,90687,--,80277,--,79623,--,76970,--,75289,--,66099,--,60960,--,41309,--,40788,--,28335,--,27801,26714,25680,25233,24099,0,23656,24027,0,0,
累计折旧(万元),--,64792,--,58953,--,54426,--,49729,--,36812,--,33669,--,30865,--,28524,--,26544,--,24353,--,22591,--,20733,--,19269,--,17622,--,16117,--,15304,--,14516,--,13698,13038,12584,12239,12142,0,11467,11773,0,0,
固定资产净值(万元),--,142225,--,144942,--,134638,--,138410,--,102242,--,100782,--,60520,--,62162,--,53733,--,55269,--,54379,--,54556,--,46831,--,43337,--,25193,--,25484,--,13819,--,14103,13676,13096,12993,11957,0,12189,12255,0,0,
固定资产减值准备(万元),--,62,--,71,--,36,--,65,--,79,--,79,--,100,--,108,--,113,--,113,--,116,--,116,--,126,--,129,--,172,--,173,--,180,--,185,189,189,189,191,0,193,197,0,0,
固定资产(万元),139992,142164,144132,144870,132648,134602,135956,138345,133167,102163,102472,100703,59583,60420,61049,62054,53559,53620,54151,55157,52789,54263,53236,54440,46414,46705,42726,43208,25486,25021,24925,25312,22092,13639,13739,13918,13487,12906,12804,11766,11740,11996,12058,11225,10186,
在建工程(万元),40159,39738,38299,32031,34868,28066,23594,21216,10234,9754,9222,12523,47033,47713,44663,43769,44946,40879,35482,33926,30134,26658,23866,20145,8816,7380,10552,7428,19700,18022,17365,15129,14142,12422,10946,7703,2277,1485,1306,2274,2187,2253,1951,1371,2387,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,1,1,0,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
无形资产(万元),123172,117879,106417,102739,100895,102764,104618,106090,107378,105159,106664,109537,66495,67347,68073,68731,69479,70322,71237,51143,51174,51445,51732,51919,52174,52188,52781,52947,3717,3780,3710,3795,3887,3982,3881,3803,3109,3108,3116,3144,3177,431,448,196,214,
开发支出(万元),105840,97055,96147,79682,65011,50924,47805,44462,41138,37315,32761,30445,70330,65911,61816,58439,52473,48759,45350,62613,62620,59455,49987,46089,36342,31169,27953,23507,18123,14576,12712,10889,8806,7312,5802,4428,3950,2733,2572,1919,1593,1257,1016,0,0,
商誉(万元),1953,1957,1917,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
长期待摊费用(万元),610,704,943,580,320,344,370,320,347,378,410,441,450,451,476,507,461,378,405,431,336,353,221,239,128,120,125,127,107,87,95,98,96,96,70,82,75,92,106,101,85,22,26,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
递延所得税资产(万元),3680,3611,3571,3352,2908,2966,2693,2602,1667,1496,1735,1806,1523,1562,1534,1489,2038,2042,1899,1811,1732,1735,1822,1794,1213,1209,1065,976,891,881,780,755,670,665,627,627,560,430,430,681,648,648,352,318,229,
其他非流动资产(万元),4003,3555,3542,5216,5606,4741,6087,6500,5544,5118,7397,5535,8122,7982,7510,7031,14371,15789,13756,11756,8740,9437,11694,13819,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
非流动资产合计(万元),419409,406663,394968,368471,342256,324407,321123,319535,299475,261384,260660,260990,253535,251386,245120,242019,237326,231790,222280,217037,207524,203347,192557,188444,145087,138771,135202,128193,68025,62367,59587,55977,49692,38116,35066,30562,23459,20754,20333,19894,19440,16615,15859,13119,13026,
资产总计(万元),1006845,909943,851692,814539,772037,712316,677749,654088,665082,435224,427243,417984,419045,409170,394718,388616,395026,393805,371899,374606,371843,367719,358194,358024,355250,287119,276852,285300,238127,229656,215626,206227,189574,164746,154756,99522,75569,71432,70672,71614,66738,60338,60639,51892,47217,
短期借款(万元),60904,58116,60954,42958,37247,36399,27908,43742,51217,44169,35896,33868,29894,23907,18001,19501,15536,16036,11021,11701,3721,5211,6211,9191,9181,2691,1701,1001,521,1001,1100,1100,1080,500,--,50,4000,3000,1100,4100,4000,4000,7000,6200,6800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
应付票据(万元),--,12386,14516,11646,12455,1518,1812,3868,4066,4417,3365,3736,5221,8783,6639,2464,6426,6729,2976,4554,4181,2752,2335,2038,2236,3457,5005,5845,6450,4482,2767,3148,1942,404,336,816,863,2044,1644,1433,831,1251,2040,875,261,
应付账款(万元),--,100967,103435,94680,91676,92415,77840,59746,68018,32474,27025,30015,36858,35807,31552,28215,27326,28819,24994,25992,29878,34134,29653,28422,25703,27628,21316,24001,23787,26102,20287,16679,16097,15427,13100,10544,11297,10952,11296,10705,10915,10409,10099,7919,6548,
预收账款(万元),187659,154582,122597,112982,101923,68884,55865,40346,28298,20817,26259,16330,17221,15668,14551,12562,24527,24154,19864,18812,16750,13258,12459,12184,11529,11135,13424,21540,31830,32116,31154,26420,19318,13315,10856,10027,7436,4086,9981,8753,6967,6837,7397,2946,2139,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
应付职工薪酬(万元),11500,10432,11676,13554,9896,9761,9390,11308,8768,7196,6181,8189,5898,5237,4777,6039,4286,4021,3626,4874,3213,2990,2600,3867,2780,2471,3387,4383,2216,2654,2338,2958,1583,1561,1395,2194,1330,1147,1605,1519,1376,1111,1345,1516,1714,
应交税费(万元),2636,3405,3113,3212,2633,2924,1994,2311,1719,1673,1702,3290,817,1015,1605,2163,1911,1452,1745,1229,-713,784,883,1423,1323,2431,1270,1019,-61,-149,-29,-538,-202,718,1041,985,444,187,323,1112,614,1037,842,595,563,
应付利息(万元),--,97,44,84,430,59,19,20,15,16,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,0,--,--,19,20,20,28,13,19,277,30,0,0,0,0,0,0,--,0,0,
应付股利(万元),--,4848,4157,4157,4157,3605,3336,3336,3336,3102,3156,3274,3411,3634,3327,3327,3327,4869,1501,1501,284,284,632,467,442,442,688,92,137,742,92,130,42,42,42,151,1251,1155,1155,1155,1155,1157,1277,837,1714,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
其他应付款(万元),11747,6095,6264,5994,6594,6251,7185,5929,8054,4883,5011,4845,7680,6774,6183,5873,5321,4701,4331,4039,3560,3397,3404,3939,3684,2781,2455,2122,2090,2024,2073,2690,3245,2534,2261,2069,4103,4473,4010,3973,3876,4220,4157,3788,3439,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
一年内到期的非流动负债(万元),4730,7996,7651,9039,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11500,11500,11500,11500,11500,11500,11500,11500,--,--,--,--,--,0,--,--,3144,3042,3042,0,0,0,--,0,0,
其他流动负债(万元),55,55,52,55,55,55,55,55,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
流动负债合计(万元),420070,358978,334458,298360,267066,221871,185405,170661,173546,118748,108594,103547,107001,100827,86635,80144,88661,90780,70058,72703,72374,74309,69677,73031,68379,64534,60746,71504,66988,68993,59802,52614,43118,34520,29308,26866,33869,30086,34156,32751,29734,30022,34158,24675,23178,
长期借款(万元),60340,48340,39490,43580,31000,15000,12000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,11500,11500,11500,11500,23000,23000,23000,23000,23000,23000,23000,23000,4800,4800,4800,4800,4800,0,--,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44408,44408,44408,44408,44408,44408,44408,44408,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
预计非流动负债(万元),1410,1575,1827,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
长期递延收益(万元),160320,142106,127476,124562,131168,133774,143787,141046,160145,112186,115723,111727,110803,109911,110972,112057,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
其他非流动负债(万元),--,--,36,--,--,--,--,--,--,--,--,--,--,--,--,--,111444,110529,108726,109320,63238,60477,58619,56301,51097,50968,49055,49087,40681,34719,34750,34742,29927,16094,14995,15027,4096,6094,2651,5833,5352,4663,2050,5642,5388,
非流动负债合计(万元),222071,192021,168829,168142,162168,148774,155787,147046,160145,112186,115723,111727,110803,109911,110972,112057,111444,110529,108726,109320,107646,104885,103027,100709,107005,106877,104964,104996,63681,57719,57750,57742,52927,39094,37995,38027,8896,10894,7451,10633,10152,4663,2050,5642,5388,
负债合计(万元),642141,550999,503287,466502,429235,370645,341191,317707,333691,230934,224317,215274,217804,210737,197606,192202,200106,201309,178784,182022,180021,179195,172704,173740,175384,171411,165710,176499,130669,126711,117552,110357,96046,73614,67303,64893,42766,40980,41608,43384,39886,34686,36208,30318,28567,
实收资本(或股本)(万元),45800,45800,45800,45800,45800,45800,45800,45800,45800,35220,35220,35220,35220,35220,35220,35220,35220,35220,35220,35220,35220,35220,17610,17610,17610,15210,15210,8450,8450,6500,6500,6500,6500,6500,6500,4844,4844,4844,4844,4844,4844,4844,4844,4844,4844,
资本公积(万元),188818,188818,188818,188818,188789,188789,188789,188789,187089,83678,83678,83678,83678,83678,83678,83678,83678,83678,83678,83678,83678,83678,101288,101288,101338,43264,43264,50024,51191,53118,53118,53118,52722,52722,52722,2661,2659,2651,2651,2651,2651,2651,2651,2651,2514,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
盈余公积(万元),6921,6921,6921,6921,6860,6860,6860,6860,6787,5914,5914,5914,5767,5767,5767,5767,5767,5767,5767,5767,4622,4622,4622,4622,3535,3535,3535,3535,2333,2333,2333,2333,1582,1582,1582,1582,1151,1151,1151,962,962,962,785,448,95,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
未分配利润(万元),104891,99927,90844,89308,84836,82087,77976,77816,74774,63201,62247,62185,62411,60470,58677,58468,57870,56287,57980,57802,56574,54116,51813,50398,47900,44910,40033,38215,37490,33426,29500,27349,26554,24580,21417,19990,18885,16949,15461,15211,14135,13117,11910,9716,7309,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-46,-46,-45,-47,-48,-49,-49,-57,-56,-54,-53,-56,-66,-70,-69,-71,-68,-68,-68,-68,-68,-68,-69,-65,-50,-22,0,0,
归属于母公司股东权益合计(万元),346310,341281,332012,330769,326208,323461,319381,319194,314391,187954,187007,186945,187026,185091,183296,183087,182488,180906,182600,182422,180048,177589,175285,173870,170325,106863,101988,100170,99408,95311,91381,89230,87287,85316,82153,29010,27472,25527,24039,23599,22526,21523,20168,17659,14762,
少数股东权益(万元),18394,17664,16394,17269,16594,18210,17176,17187,17000,16336,15919,15765,14215,13342,13816,13327,12432,11590,10515,10162,11774,10935,10205,10414,9541,8846,9155,8631,8050,7635,6693,6640,6242,5816,5300,5619,5332,4926,5025,4631,4326,4130,4263,3916,3889,
所有者权益(或股东权益)合计(万元),364704,358945,348405,348037,342802,341671,336558,336381,331391,204290,202927,202710,201241,198433,197111,196414,194921,192496,193115,192584,191823,188524,185490,184284,179866,115708,111143,108801,107458,102945,98074,95871,93529,91132,87453,34629,32803,30453,29064,28230,26852,25652,24431,21575,18651,
负债和所有者权益(或股东权益)总计(万元),1006845,909943,851692,814539,772037,712316,677749,654088,665082,435224,427243,417984,419045,409170,394718,388616,395026,393805,371899,374606,371843,367719,358194,358024,355250,287119,276852,285300,238127,229656,215626,206227,189574,164746,154756,99522,75569,71432,70672,71614,66738,60338,60639,51892,47217,		
  
