报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),74907,144500,145137,212013,180933,228049,174838,241068,309797,387395,63569,63630,61591,37877,54293,36545,45017,50484,28944,24855,31428,30137,30081,30815,32553,28408,26448,7528,3556,5051,5778,960,4953,7781,7653,1936,308,527,553,5788,8132,5167,5178,5215,4374,6747,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1707,--,--,0,--,758,1996,2461,2192,2253,2388,1184,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),37175,33968,19016,34811,59851,45103,77525,145583,272816,158846,203592,192720,136687,102707,96420,76015,69515,69515,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,11,--,--,1050,1000,0,--,--,--,
应收账款(万元),180336,184237,111899,138841,134600,132287,108937,90441,41609,58848,41035,53977,30250,59285,28632,1939,2263,4730,2922,9913,--,266,874,156,249,704,701,2632,388,1846,460,297,1101,1186,910,2742,2569,2721,2874,6710,7872,8696,5660,5017,4241,3994,
预付款项(万元),14858,5985,27710,28387,12167,11357,49273,81141,68898,19000,37807,38512,40038,9346,6830,9780,5591,545,1617,1479,756,513,282,35,3028,4637,5773,2995,5372,101,2405,2715,3915,7265,3038,408,1092,5802,6723,3641,9627,13698,13208,13249,15444,15667,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,10,43,119,198,148,80,--,720,508,180,180,--,--,--,--,--,--,--,116,111,168,39,83,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
其他应收款(万元),7231,6808,6039,9672,21102,8241,21352,16115,11419,5151,7674,7728,8727,6499,1750,1074,257,281,598,730,451,2790,1647,5141,7286,11120,17177,35038,40998,30561,18723,19039,12620,3615,1016,1558,2937,2893,1537,1302,1341,1260,1395,1157,897,1333,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
