报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),32523,31035,31588,36963,30528,31364,26950,27812,22657,27476,23277,26566,30111,37397,24152,28836,31544,38912,29175,32438,36683,47430,39571,44184,48880,57042,49180,52098,9045,18728,15051,11248,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,39,39,39,39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,30,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),2662,5170,2786,1296,1831,3432,1383,2287,5521,4552,2807,3888,1498,3617,1520,2613,1850,3887,2833,1790,1256,4241,1650,2767,1828,2563,2510,994,1568,2987,2115,2236,
应收账款(万元),15504,12108,15883,14996,14290,11646,14997,14900,12553,10709,14176,11399,10697,7635,11952,10682,10589,7797,9693,9098,6372,4335,5493,4821,5044,2328,4104,3146,2631,892,810,918,
预付款项(万元),1839,601,417,345,495,306,478,236,605,32,455,185,1022,56,108,884,400,401,186,147,202,262,167,268,315,388,2368,3616,4119,2416,2447,3432,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
