报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),66380,81471,55896,42302,45590,40930,46508,46378,37165,43854,47362,51587,72000,82102,66351,27184,22835,26390,20634,31497,34322,48744,43231,42258,45652,45773,45012,41192,40023,42027,46691,62996,8479,12251,13752,10372,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,3,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),1948,1668,5505,8402,8441,9424,7652,7071,5244,4189,4496,5205,4555,4430,4585,4478,3131,3982,4770,4343,3654,3632,2388,2469,4145,4891,3813,3344,1327,2070,2687,2449,1695,1913,2871,716,
应收账款(万元),73623,70443,48853,53807,40161,37576,36670,34423,34017,40211,37469,36705,31858,32915,32943,28884,28907,29731,26239,25573,24246,24246,25976,23306,20816,20950,24943,19944,18198,18908,18835,17890,16380,13535,12012,10476,
预付款项(万元),13207,13796,31553,25710,18357,22354,15829,7991,11165,10595,9384,5277,7325,5012,5591,3045,4810,4638,5401,7264,4765,9950,6247,9222,6528,3730,6390,6383,4995,2757,3525,1072,4138,2422,1914,2491,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,429,417,85,117,43,237,142,200,73,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),--,23280,4358,4619,2980,2731,5282,5040,4193,2780,4606,2832,2522,2040,2440,2209,1644,929,1539,1258,1763,809,1213,1394,1322,682,1214,868,672,536,1094,502,501,417,602,675,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),31920,34898,37333,45332,47833,32410,35231,37768,45312,32595,33248,31381,34742,32438,33488,29385,28409,26473,29175,26961,31604,23813,29167,26991,29399,26679,26326,24335,24622,19837,18093,17529,17615,14118,13298,9541,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),971,976,1228,1260,1068,12846,994,2184,7017,2894,853,455,2893,349,2271,528,511,411,459,586,253,461,149,152,150,309,--,--,--,--,--,--,0,0,0,0,
