报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2011-12-31,2008-12-31,2007-12-31,
货币资金(万元),929403,975487,861601,907372,1020871,927345,1159934,1149033,1009163,299665,289303,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),72544,100228,99645,111838,52189,26444,--,--,32450,--,--,
交易性金融资产(万元),290348,58589,110464,14670,94591,49837,75357,18977,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),49258,54216,59207,47417,45608,54273,42853,35806,33156,20257,17916,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,154335,--,--,--,--,67338,83755,723033,--,59310,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),4605981,4576128,4444971,4275424,3981092,3850400,3708120,3510283,2671684,1297630,1107754,
可供出售金融资产(万元),2343820,2533064,2153163,2330029,2334583,2163449,564867,358411,35096,22439,110546,
持有至到期投资(万元),283954,317661,322663,323563,576937,495430,791738,772442,1106381,648693,511603,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),88734,81001,78134,78194,72983,70142,61597,51892,47637,19392,60,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,98858,--,95703,91539,90184,81336,--,--,--,--,
累计折旧(万元),--,57106,--,54346,51649,48622,41183,--,--,--,--,
固定资产净值(万元),--,41752,--,41357,39891,41561,40153,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),41074,41752,42665,41357,39891,41561,40153,33532,32700,27780,25377,
在建工程(万元),--,42,--,42,48,243,1048,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9641,9788,10096,10404,10156,11044,10739,10475,9630,9497,10063,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),70093,65124,54167,49158,49638,48529,35039,27345,9780,6501,5567,
其他非流动资产(万元),45231,97885,76249,56775,66898,63224,37084,32486,6545,4308,6947,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),9566371,9798920,9162284,9017818,8734419,8235365,7197023,7257040,7024584,2682362,2456199,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),45000,35000,16030,26030,7000,26000,37300,12281,8000,--,--,
吸收存款及同业存放(万元),6962191,7374434,6864545,6596892,6652174,6028790,5475386,5899678,5865037,2063017,1805305,
拆入资金(万元),40996,11791,66351,41081,13926,8442,--,6525,--,--,--,
交易性金融负债(万元),10039,106034,42589,22724,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),1440072,1088196,1045700,1265330,905655,1044479,849535,644101,626672,292000,374689,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),31565,27993,25631,34266,24843,25382,21415,15266,9550,4415,2983,
应交税费(万元),8689,8012,5799,9363,2114,6140,3435,8808,6324,3601,3373,
应付利息(万元),148541,143341,135169,139210,129864,127758,106814,85585,50574,28303,18003,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),19966,105705,45643,61276,209256,199743,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3699,3047,1346,4012,5830,7509,6808,4714,--,--,--,
递延所得税负债(万元),90,--,56,647,5356,8400,1129,--,--,10,106,
其他非流动负债(万元),27473,85830,84391,72108,55123,38384,49924,20697,6287,3858,6074,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,
负债合计(万元),8738320,8989382,8333249,8272937,8011140,7521027,6551745,6697656,6572443,2395203,2210534,
实收资本(或股本)(万元),180753,180753,180753,162677,162677,162677,162677,162677,108451,54226,54226,
资本公积(万元),86643,86643,86643,31319,31319,31319,31319,31319,33088,86451,85863,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),304437,304437,290864,290864,284078,284078,257369,228071,142882,49604,26976,
一般风险准备(万元),145940,145968,125527,125284,123734,123734,110380,95731,67325,36022,28437,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),121167,100587,137874,117744,90455,73400,66497,37344,94142,56563,50165,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),815797,797416,816735,732641,711071,702731,634009,547145,445888,282866,245666,
少数股东权益(万元),12254,12122,12300,12240,12208,11607,11268,12238,6254,4292,--,
所有者权益(或股东权益)合计(万元),828051,809538,829035,744881,723280,714338,645277,559383,452142,287158,245666,
负债和所有者权益(或股东权益)总计(万元),9566371,9798920,9162284,9017818,8734419,8235365,7197023,7257040,7024584,2682362,2456199,		
  
