报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),43701,46480,68199,43774,44409,48203,70321,53547,56239,59981,60052,50057,46592,48920,51112,42064,42440,41173,41649,47629,46431,48509,48936,46605,46141,51322,55503,57374,57277,60430,60235,62213,62823,63903,5177,4285,6957,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),1214,650,1054,1460,1329,864,1593,1100,1013,468,797,978,862,2447,3636,3683,3159,2315,4017,4798,3473,2455,2628,3258,3065,2974,3039,2523,1999,1806,1785,1658,849,1256,1603,1380,303,
应收账款(万元),31045,28476,26890,28878,27772,28671,27273,26880,25832,25464,21535,21677,21009,18676,16925,16874,14191,13848,12797,12864,12275,9939,11598,11943,11170,8763,8186,8445,7965,6274,6152,5826,4632,4378,3436,3108,2352,
预付款项(万元),986,964,608,879,831,803,553,591,623,788,497,2110,3704,2600,1502,1593,2353,2627,1530,1329,1516,791,680,1657,1123,1424,532,299,908,1387,1045,925,505,929,523,2094,2935,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),157,220,66,164,120,187,207,192,231,359,265,125,286,78,159,136,254,207,272,240,305,254,235,237,278,235,219,200,235,644,660,558,299,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),1536,1084,1181,1080,957,835,816,898,746,867,617,6225,926,701,511,811,482,2080,3003,583,454,328,349,662,618,1140,580,822,747,848,783,1441,1485,1629,1481,214,1685,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
