报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),157151,182845,154567,210524,217862,340208,117926,138071,133062,139636,120966,127796,137178,135580,127457,137878,103482,103363,113928,100431,88565,118355,99016,104829,71563,103383,88850,86508,78266,110563,109875,121908,124114,129553,112178,114420,136205,54028,31701,33300,33141,29074,32210,33172,31097,46962,25927,25633,28269,41664,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,30,29,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,22,21,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,--,--,0,
应收票据(万元),63252,66558,64534,67301,62114,50802,39449,56903,58412,60495,64675,65876,36818,43905,41936,42906,29649,25707,16309,31156,22548,14597,22528,17834,16503,13618,14733,19395,16980,29440,14175,22451,10644,13540,16614,11212,8155,6338,11990,7720,3699,9001,6807,6564,5734,5065,2368,3947,2330,2294,
应收账款(万元),310235,290392,265071,249330,248173,267931,251242,241038,284763,262105,205871,204272,210461,180790,165119,180732,183322,141110,149685,156720,163344,117766,129238,110504,121565,82147,60092,54870,68593,34731,60053,45711,48453,38784,50066,37413,33282,33770,46145,46023,32405,27254,37105,37519,36852,38471,28695,22669,26401,24484,
预付款项(万元),38531,41141,47681,34127,24032,30209,20338,23057,22430,22802,23362,19911,19547,24938,29434,29271,27528,29569,28900,20700,11711,12178,8052,9203,10166,8400,17607,20426,14709,11471,13418,13572,9904,8126,10411,8473,4476,2976,8846,7405,4988,4577,12699,15576,14904,12565,15651,20343,23967,20496,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,--,--,0,--,0,
