报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),265026,262217,243586,164301,171563,141645,163946,35746,42796,48859,42201,40771,44090,31731,36623,44942,48042,40181,43331,40676,46039,48972,49625,50088,53908,25958,27558,26370,19606,19191,16325,15046,16455,18309,20009,22768,22157,16604,17704,16917,13496,15364,17724,13156,12160,11270,14315,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,21,37,44,25,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
应收票据(万元),65578,66543,88199,116540,101553,136034,119726,35030,30960,29939,25050,24781,23832,21106,14355,21213,19796,18280,18887,12295,13722,14697,11878,12162,12902,11946,8796,8313,8482,8687,7821,8407,8947,8982,4289,8838,6348,6898,4165,5531,5104,2913,2585,1086,906,808,223,
应收账款(万元),185215,176679,111498,148449,157338,148058,119076,29492,27094,27309,28136,33004,31860,34768,26844,29710,33271,26871,20605,34842,34513,28928,21809,26714,25335,22398,22684,13393,17468,14882,10722,16857,17814,18506,10547,12869,17120,13385,7166,10313,9894,12333,9488,13025,11208,10844,7936,
预付款项(万元),20945,21964,15076,18759,14791,17467,22590,9122,7093,8246,7548,8384,7403,11546,8934,18431,18556,13468,9259,9410,3722,3354,8118,6602,5069,3661,5903,3412,4991,4819,6924,5252,5073,6147,4688,3409,4429,2978,2383,1899,3270,2085,1499,2209,2043,2200,2396,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,--,
