报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),136707,129343,122380,109474,123193,149051,129889,116358,130351,96635,104125,147971,109267,170416,121396,145316,168872,174840,130189,104046,141119,140802,91677,90059,104238,83259,72332,89715,78428,81181,87221,78310,176139,82639,109954,136274,71611,64256,57708,73689,113449,93842,37981,19424,26470,24841,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),32,32,50,50,--,--,100,1270,1060,1720,--,--,--,--,--,--,3,72,--,--,--,--,--,--,--,--,--,--,50,145,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收账款(万元),3035,2393,2560,2688,2616,3419,4619,4616,4674,4584,440,330,251,29,45,54,40,36,18,10,18,20,181,100,152,29,105,54,51,69,32,19,55,132,--,0,0,0,0,--,--,--,--,--,--,0,
预付款项(万元),6765,7751,15542,16629,11028,11437,9982,9401,8933,8027,10843,9097,9935,11596,9867,9325,8538,8183,9059,7538,7874,8137,6976,5658,7088,6260,30730,24864,27088,5708,7995,6486,30219,9282,70767,12561,17221,17569,14169,16333,29806,29111,6426,2227,2887,5261,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
