报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),120251,145012,156929,138453,111231,110415,117749,110728,15841,16687,21688,11390,21860,24821,20687,21326,28073,29878,25564,18507,30795,40900,34337,31093,30623,24973,17292,16956,29969,22977,19051,17019,28123,20968,22216,17460,20305,29031,20226,21106,22603,19728,16454,14638,15014,15517,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
应收票据(万元),1,3,1,1,1,2,4,--,4,1,2,0,--,1,2,2,--,3,3,11,0,4,9,16,3,22,2,39,25,5,3,30,11,19,32,3,28,33,37,60,25,4,7,66,2,19,
应收账款(万元),22834,20030,25267,20169,22086,17700,17151,17097,4507,3545,5116,3913,4087,2031,6994,7080,6274,5220,6849,6238,6018,3747,6285,5348,3752,2435,5353,5053,3772,2733,4885,4462,3345,2622,3642,2936,2680,3537,5116,4056,3466,3371,4797,4811,3717,3443,
预付款项(万元),12469,17871,18672,19533,20766,27673,27762,27699,12020,13843,15666,15062,16141,17212,30594,29924,21737,23591,25017,25370,25262,27375,28025,28152,28029,30037,31036,30386,1807,1718,1024,1009,665,1338,22228,21442,20232,1062,1063,973,839,596,619,494,643,634,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,6,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,175,--,--,--,175,--,--,--,164,--,--,210,387,--,210,210,210,--,120,210,210,134,90,90,90,185,150,150,918,181,150,--,0,29,--,0,671,181,180,180,180,--,0,
其他应收款(万元),25791,5970,6797,7289,24102,22895,14944,15480,845,1399,2203,1314,1304,2068,2171,1993,1831,1589,1777,1793,1460,1072,1654,1145,1002,1262,1217,1194,1732,1417,1438,1425,1364,1129,1625,1360,1204,991,1543,1168,1621,1430,3263,3207,3159,3293,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
存货(万元),4285,4551,4671,4233,4414,5441,4835,4845,2228,2279,2782,2326,2327,1642,1674,1691,1791,1858,1989,2033,2111,2116,2232,2269,2390,2475,2603,2475,1511,1507,1506,1206,1362,1474,1159,1091,1108,1121,1141,1099,1035,1112,1224,1139,1168,1338,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
其他流动资产(万元),4585,3244,1954,2682,3435,2828,413,216,--,--,8,82,--,5006,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
流动资产合计(万元),190216,196681,214291,192534,186035,186954,182857,176240,35445,37754,47466,34251,45724,52791,62332,62403,59705,62350,61410,54162,65646,75334,72751,68232,65934,61293,57594,56192,39001,30507,28056,26068,35050,27700,50903,44293,45587,35774,29126,29132,29771,26420,26544,24534,23703,24244,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
可供出售金融资产(万元),10282,28426,28450,28803,28296,27793,28242,9429,9048,12810,10367,14211,13920,11910,12055,7120,6571,6006,4632,3949,4391,4179,3577,4196,4126,3471,3843,4886,5888,5222,5157,3949,5888,5181,4391,4715,4945,3466,4267,4638,8210,11628,--,0,--,4627,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
长期应收款(万元),8961,8869,8493,8415,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
长期股权投资(万元),23152,21402,22812,22190,22494,23427,23196,34925,43669,44936,40037,41132,40420,41148,41632,34084,34367,34611,33757,33761,35195,26332,25753,25952,24952,25098,24050,23959,23075,23229,22448,21516,21636,21780,21891,21452,20843,20975,21159,20514,21188,21529,23801,23543,23276,23170,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
投资性房地产(万元),290,300,310,320,330,340,351,361,371,381,391,401,411,421,432,442,452,462,472,482,492,502,512,523,533,543,553,563,573,583,593,604,403,411,418,426,434,441,447,454,462,470,477,485,493,500,
固定资产原值(万元),--,416237,--,398043,--,524632,--,499257,--,301110,--,304417,--,130518,--,130680,--,130092,--,129214,--,127672,--,122735,--,144666,--,142298,--,141945,--,139634,--,138889,--,120978,--,119791,--,118134,--,117566,--,105840,--,112653,
累计折旧(万元),--,165264,--,139440,--,258130,--,249749,--,112320,--,109796,--,66288,--,64145,--,61190,--,58480,--,54842,--,52112,--,61115,--,59474,--,56458,--,54604,--,52364,--,39507,--,37265,--,35356,--,33190,--,31939,--,31416,
固定资产净值(万元),--,250974,--,258602,--,266502,--,249508,--,188790,--,194621,--,64230,--,66536,--,68902,--,70734,--,72830,--,70623,--,83551,--,82825,--,85487,--,85030,--,86526,--,81471,--,82526,--,82779,--,84377,--,73901,--,81236,
固定资产减值准备(万元),--,1189,--,748,--,772,--,293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),246668,249785,254155,257854,261058,265731,272059,249214,186081,188790,192867,194621,197747,64230,65181,66536,67887,68902,69940,70734,71880,72830,69417,70623,86016,83551,82442,82825,84287,85487,83796,85030,85881,86526,80261,81471,82173,82526,82708,82779,83475,84377,73173,73901,80360,81236,
在建工程(万元),20998,20274,29523,22389,15883,15915,22274,53102,7521,7464,7865,8258,7768,1421,1043,704,631,661,194,588,415,1112,3299,1918,861,3023,3489,3015,1945,1260,2555,1692,1842,1152,1513,742,511,571,1087,1467,882,754,10303,8213,1914,578,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,1,0,1,0,--,0,--,--,0,0,0,--,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
无形资产(万元),396625,398909,401699,403900,406545,408507,411365,414302,75551,76307,78490,79244,79969,34013,35154,35431,35749,36068,36384,36680,36997,37314,37632,37949,38263,38580,38897,39214,39556,39848,40165,40482,40799,41116,35907,36188,36469,36750,37030,37311,37592,37873,38131,38419,38715,38996,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,--,--,0,--,0,
