报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
货币资金(万元),939616,1089441,1214763,1159994,936259,807587,1112655,1087110,648585,657539,564352,517824,531000,430978,462117,475877,261317,343396,312559,501570,267173,285587,236085,292664,316397,288739,317758,290191,306745,255913,307091,445035,509748,464038,525292,617243,570060,501271,482078,364454,268052,234002,274601,409429,484568,511171,63999,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
交易性金融资产(万元),--,--,60000,60000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,378,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,2805,2550,--,0,--,--,0,0,325,
应收账款(万元),11807,10250,14117,12305,14705,5785,13329,11193,8593,5900,6773,4803,5704,7143,4596,5399,3395,5245,5958,6168,4596,5131,5560,4421,3018,3561,2948,12253,8123,9401,4153,4206,3380,3117,6212,5200,5212,5594,5826,5160,3347,2832,2617,3259,2863,2420,3418,
预付款项(万元),91845,221273,172893,8586,22531,319820,229815,121391,86069,100829,158078,76116,62404,74329,66355,64989,48444,46761,53542,47370,50226,42265,36209,42031,56188,43974,79441,50134,35329,31592,21887,56726,31050,33595,24633,27738,27521,27473,40254,34208,22431,21351,756257,38651,16282,30796,3451,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
应收利息(万元),357,357,3738,1611,65,654,743,1047,3737,3100,2206,2376,1709,1224,0,--,130,143,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
其他应收款(万元),269964,213975,282541,313654,222386,183093,175509,92390,134876,55295,100414,141176,46607,11314,35559,4167,58913,59152,5999,5620,6571,8249,7483,7240,5903,5622,22074,6366,7298,6596,8534,8974,8919,7126,10737,26752,8060,18227,12223,7300,14946,7084,6131,31812,17356,2584,2994,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
存货(万元),5439430,5255180,4807284,4790508,4540010,4138575,3611667,3527859,3089834,3108770,2633032,2512364,2386990,2395503,2320803,2248833,2052826,2056615,1889465,1910396,1892792,1889802,1804555,1759318,1835093,1788333,1517202,1487912,1491600,1514989,1475069,1421622,1403659,1365877,1332557,1295484,1341185,1379174,1329624,1309071,1258204,1269668,859884,815480,717213,450773,343704,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
其他流动资产(万元),251543,200602,177610,173163,167541,157418,80000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
流动资产合计(万元),7004563,6991079,6732945,6519822,5903497,5612931,5223720,4840988,3971694,3931434,3464854,3254660,3034413,2920491,2889430,2799266,2425024,2511690,2267524,2471124,2221358,2231035,2089892,2105674,2216599,2130230,1939423,1846856,1849096,1818491,1816735,1936564,1956757,1873753,1899430,1972417,1952038,1931739,1872811,1722744,1566980,1534936,1899489,1298631,1238283,997744,417891,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
长期应收款(万元),136682,150673,133438,67655,--,--,--,--,--,--,--,--,27750,27750,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
长期股权投资(万元),36395,30170,25230,27542,26524,25496,7804,7030,934,1470,2826,2959,2816,2840,2886,651,653,657,660,660,662,728,900,--,--,--,--,--,313,659,1209,1648,2063,2611,3113,1890,2004,2107,2595,3175,--,0,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
投资性房地产(万元),498597,503197,506872,511476,516580,516124,518855,519902,523882,527760,470170,474126,473301,477596,478137,481183,484557,486870,485771,485007,489177,494432,499729,503539,525140,529376,539135,543304,547579,551855,556194,560502,563361,440261,188371,190761,193146,195569,62721,63791,64396,65400,61173,62490,63808,69734,74648,
固定资产原值(万元),--,406120,--,406662,--,405439,--,406224,--,405712,--,457416,--,461276,--,337524,--,337100,--,336161,--,336275,--,333951,--,290947,--,289769,--,289124,--,285261,--,275631,--,213863,--,210695,--,145427,--,140405,--,144265,--,137819,0,
累计折旧(万元),--,171491,--,166662,--,161088,--,156200,--,149986,--,150215,--,143509,--,137706,--,131270,--,125890,--,118450,--,111548,--,104210,--,98828,--,92237,--,86228,--,80485,--,76576,--,71960,--,68756,--,66852,--,65579,--,61231,0,
固定资产净值(万元),--,234629,--,239999,--,244351,--,250024,--,255726,--,307201,--,317767,--,199819,--,205831,--,210271,--,217825,--,222403,--,186737,--,190940,--,196887,--,199033,--,195146,--,137287,--,138735,--,76671,--,73553,--,78686,--,76588,0,
固定资产减值准备(万元),--,1,--,1,--,1,--,1,--,1,--,1,--,1,--,3,--,3,--,3,--,3,--,4,--,5,--,5,--,5,--,5,--,5,--,6,--,6,--,75,--,75,--,75,--,43,0,
固定资产(万元),231945,234628,237486,239998,242376,244349,247152,250023,252965,255725,303865,307200,314197,317766,197136,199816,202886,205828,207240,210269,214015,217822,218818,222399,183847,186732,188044,190936,193568,196883,196737,199028,202929,195141,132337,137281,137213,138729,81072,76597,74608,73478,78669,78611,79970,76545,83213,
在建工程(万元),23236,23188,1094,1035,225,543,343,996,807,1045,2445,2568,1792,1289,4507,4058,3023,2747,5285,3447,1931,188,346,255,166,23,306,246,523,522,1596,1561,510,119581,354924,331513,301419,291677,430445,414983,391836,365097,943,1206,500,222649,104474,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
无形资产(万元),795,919,829,744,772,838,705,385,331,342,378,449,353,338,73,87,67,84,27,33,40,48,55,--,--,--,681,702,722,743,792,803,815,826,833,73,75,77,80,80,82,84,85,87,97364,97364,97371,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,0,
长期待摊费用(万元),1811,2004,2046,2230,2172,2346,2115,2290,2362,2506,2664,2814,2966,2996,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,30,
