报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),18000,17565,23705,13907,8190,9417,9436,9280,9431,8360,7848,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,100,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),107,93,170,561,493,220,908,362,360,--,--,
应收账款(万元),10410,9019,7839,9626,9412,7400,7462,5186,7255,4641,2373,
预付款项(万元),718,900,1173,1212,1524,661,1329,700,313,490,310,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),130,79,61,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),189,158,253,164,220,225,314,569,263,287,277,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),2181,2146,1974,1689,2147,2028,1254,1441,1104,547,333,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),13009,13011,8087,20,71,36,--,--,--,--,--,
流动资产合计(万元),44745,42972,43263,27179,22058,19986,20704,17539,18726,14323,11241,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1204,204,204,204,204,150,150,150,--,--,15,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1114,1242,944,964,860,885,291,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,1040,--,942,--,819,778,--,570,488,--,
累计折旧(万元),--,558,--,451,--,321,261,--,147,56,--,
固定资产净值(万元),--,481,--,491,--,498,517,--,423,431,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),463,481,479,491,473,498,517,406,423,431,89,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),346,392,437,483,529,675,787,956,1007,1217,1439,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),411,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),52,39,19,18,10,11,9,9,9,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),132,124,118,263,241,208,291,119,195,103,48,
其他非流动资产(万元),--,--,--,--,1154,1154,1016,--,--,--,--,
非流动资产合计(万元),3723,2482,2202,2424,3473,3581,3062,1639,1635,1752,1590,
资产总计(万元),48468,45454,45464,29603,25530,23567,23766,19178,20361,16075,12831,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),471,564,324,750,457,541,853,365,535,506,184,
预收账款(万元),2178,1766,1684,1270,1430,1439,539,976,589,493,357,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),30,16,42,879,4,4,471,191,579,339,295,
应交税费(万元),731,405,89,777,482,283,870,747,1213,460,688,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),321,204,254,146,238,9,42,129,124,28,19,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),3732,2954,2393,3823,2610,2277,2775,2408,3041,1825,1543,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),322,322,224,224,336,216,265,257,257,413,96,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),322,322,224,224,336,216,265,257,257,413,96,
负债合计(万元),4054,3276,2617,4047,2946,2493,3040,2665,3298,2238,1639,
实收资本(或股本)(万元),10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,2667,
资本公积(万元),20753,20730,20730,5702,5702,5702,5702,5702,5702,5702,5535,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1280,1280,1280,1280,783,783,783,450,450,76,357,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),12374,10168,10837,11074,8599,7089,6741,2817,3358,506,2591,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),44408,42178,42847,25556,22584,21074,20726,16469,17010,13784,11149,
少数股东权益(万元),6,--,--,--,--,--,--,43,53,53,42,
所有者权益(或股东权益)合计(万元),44414,42178,42847,25556,22584,21074,20726,16512,17063,13837,11192,
负债和所有者权益(或股东权益)总计(万元),48468,45454,45464,29603,25530,23567,23766,19178,20361,16075,12831,		
  
