报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),28990,33128,38969,46510,32752,41333,36039,41383,35461,35313,37205,41895,42663,45150,57368,58582,58363,59114,60035,61113,61039,62126,61857,68076,65645,67659,68041,69503,68831,68731,4430,6262,2651,1178,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2059,1510,1770,1762,1278,1684,1625,1946,781,744,668,333,289,407,769,807,626,535,599,609,540,250,241,135,317,290,440,462,541,783,653,973,91,--,
应收账款(万元),81614,80864,79176,81160,78044,67875,65289,67713,65751,58037,14443,13423,15045,15241,7698,7546,7482,8334,7173,6269,5298,5338,5013,3877,3368,3313,2626,2327,2062,1524,2379,1142,1029,839,
预付款项(万元),6496,6441,9404,4840,2991,1774,2196,1088,1469,1364,814,336,1467,866,415,319,489,368,598,380,458,349,712,302,1515,878,1335,1143,533,988,968,656,558,1224,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,2280,2132,1874,1703,1596,1381,2608,2267,2324,2115,1894,1723,1737,1595,1390,1133,826,1558,1255,805,506,1536,1132,815,423,1339,924,648,231,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),5837,4819,4629,4281,3957,3263,3376,3146,3456,2454,667,637,658,698,248,209,580,299,320,265,370,470,535,1652,239,287,864,966,292,331,402,335,368,2550,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),9992,8632,8943,5408,7136,5338,5465,4224,6281,4535,2905,2634,3171,2804,2658,2685,2641,2374,2025,1912,2075,2010,1937,1779,1495,1236,1461,1215,1024,1104,1314,1088,606,609,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),488,3577,4518,7002,4018,3813,3611,1352,160,2606,2500,2045,2200,--,--,--,--,--,--,--,--,--,--,59,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),135476,141251,149542,152836,131878,126675,118981,123462,115625,107378,61317,63199,67217,66903,70750,71537,71313,71850,72307,71803,70585,71049,71830,77013,73393,74084,76106,76541,73932,73692,10145,10455,5302,6401,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4131,2153,2152,651,973,564,706,583,591,589,581,518,245,245,240,240,240,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),1496,1496,1496,1645,1645,124,124,124,124,124,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,70,66,65,69,68,281,300,321,360,64,291,280,303,288,294,60,136,119,139,126,122,158,166,143,126,479,549,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),5194,5843,5929,5545,5916,6041,5740,6090,5802,5759,6056,6094,5153,4724,4805,4768,4834,4792,4825,4853,4803,3628,3800,4322,4748,4394,4117,4140,3564,3588,3779,4148,1164,--,
固定资产原值(万元),--,18951,--,19171,--,19359,--,18911,--,19067,--,17646,--,16503,--,14858,--,14283,--,14123,--,13197,--,12011,--,11325,--,11260,--,11190,--,10409,12743,--,
累计折旧(万元),--,8710,--,8292,--,7765,--,7352,--,7046,--,6227,--,5868,--,4724,--,4211,--,3605,--,3111,--,2531,--,2104,--,1735,--,1362,--,1097,657,--,
固定资产净值(万元),--,10241,--,10880,--,11594,--,11559,--,12021,--,11419,--,10634,--,10135,--,10073,--,10518,--,10086,--,9480,--,9221,--,9525,--,9828,--,9312,12086,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),10914,10241,10241,10880,10587,11594,11769,11559,11690,12021,11232,11419,10148,10634,9897,10135,9800,10073,10225,10518,9319,10086,9957,9480,9178,9221,9449,9525,9933,9828,9553,9312,12086,805,
在建工程(万元),--,542,50,50,30,63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1107,88,58,--,--,--,--,905,205,--,--,--,5507,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10456,11074,11557,12054,11459,11391,11465,11825,10851,11188,5863,4970,4238,3924,2407,2466,2131,2232,2083,1968,1827,1822,1733,1734,1739,1605,1495,956,944,908,927,949,895,766,
开发支出(万元),1827,1620,1124,550,1707,1806,1686,441,2093,1708,2215,1299,756,976,212,51,191,74,146,159,233,85,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),83934,83934,83934,83934,88838,88838,88909,88909,89342,89342,11345,11345,11275,11269,708,708,708,708,708,708,708,708,708,708,229,229,22,--,--,--,--,--,--,--,
长期待摊费用(万元),1801,974,1050,1144,1091,415,363,385,457,576,621,737,822,951,929,993,969,1100,1231,1344,2759,1604,1706,1836,1730,1849,1966,2085,695,688,434,429,38,12,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2810,2227,2060,2080,1875,1613,1642,1710,1607,1456,793,764,564,525,439,423,414,420,418,410,307,281,258,245,241,158,153,155,154,140,154,147,82,129,
其他非流动资产(万元),51,--,--,--,141,88,157,--,174,196,107,81,198,329,409,226,858,834,292,253,370,344,1133,865,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),122613,120105,119593,118532,124262,122537,122560,121695,122797,123024,38880,37295,33682,33878,20367,20370,20209,20524,20208,20516,20614,19960,19444,19384,17984,17594,17328,16982,16353,15522,14991,15111,14744,7769,
资产总计(万元),258088,261356,269135,271368,256140,249212,241542,245157,238423,230402,100198,100495,100899,100781,91117,91907,91522,92374,92515,92320,91199,91009,91274,96397,91377,91679,93434,93523,90285,89214,25136,25567,20046,14170,
短期借款(万元),20897,12287,16193,13500,13300,12500,5458,6404,5908,5328,--,--,--,--,--,--,--,--,--,--,--,0,--,4500,--,--,--,--,--,--,1500,3500,1500,300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,613,829,533,986,929,509,273,224,326,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,23495,22373,25279,23342,20772,20829,23694,22866,19438,2533,2211,2244,2036,1267,1455,905,1109,723,1101,888,793,770,989,771,880,1273,1554,805,937,993,1484,2680,1305,
预收账款(万元),4766,4035,5959,6287,3302,3204,3172,3153,3624,2965,1978,2048,2543,2211,2204,2516,3401,3495,3762,3453,3782,4010,4319,4704,5141,5386,5899,6043,4854,4492,3288,2979,1645,1318,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1710,1580,1318,2084,1594,1629,1438,1820,1550,1541,924,1280,1037,1031,81,150,86,67,67,166,84,75,48,93,24,35,35,71,54,163,64,98,171,34,
应交税费(万元),6489,7522,7451,9310,6263,6377,5395,5876,3704,3263,125,736,810,1400,76,290,-32,101,117,174,-76,-100,-51,-148,-175,-68,141,222,100,327,519,306,247,388,
应付利息(万元),--,15,16,18,16,12,10,13,38,10,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,2,5,6,75,
应付股利(万元),--,584,--,--,--,--,--,--,--,--,490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
