报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),14020,30838,40104,10151,9094,9788,4366,14525,6320,10786,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),470,462,252,1085,163,773,159,554,985,370,
应收账款(万元),3836,3319,2578,2643,2875,2332,2582,2404,3087,3844,
预付款项(万元),1111,844,1351,624,567,693,434,498,432,300,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),205,125,770,85,147,74,588,789,782,803,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),3378,1463,2571,1933,2403,1815,2295,2388,2122,2416,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),18189,3926,847,938,699,3678,8505,1203,637,867,
流动资产合计(万元),41209,40976,48473,17459,15948,19153,18929,22361,14365,19387,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),216,223,230,237,251,265,280,294,--,--,
固定资产原值(万元),--,17452,--,17324,--,18053,--,--,--,--,
累计折旧(万元),--,8767,--,8306,--,8442,--,--,--,--,
固定资产净值(万元),--,8685,--,9018,--,9611,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),10652,8124,8341,9018,8865,9611,8714,8254,8258,8390,
在建工程(万元),23145,23225,17478,14174,8704,4721,2545,1888,1807,1197,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2622,2652,2682,2698,2622,2657,2692,2656,2596,307,
开发支出(万元),127,127,127,212,212,80,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),174,174,174,174,186,198,177,116,49,41,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),36936,34525,29032,26513,20840,17533,14409,13209,12709,9936,
资产总计(万元),78145,75501,77506,43972,36788,36686,33338,35571,27074,29323,
短期借款(万元),--,--,--,--,1000,1000,--,4000,--,6000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,1000,--,--,--,500,--,
应付账款(万元),1923,2058,2199,1255,1994,1403,1038,994,733,668,
预收账款(万元),1334,1256,940,902,808,1290,703,914,853,590,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),207,176,88,278,204,293,113,67,65,67,
应交税费(万元),2216,1407,1055,2016,1685,1811,2030,1966,1431,1504,
应付利息(万元),--,--,--,--,--,--,--,--,--,4,
应付股利(万元),--,--,--,--,521,1661,4110,4110,2897,1801,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),414,297,409,310,304,325,768,661,550,367,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
