报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),138183,103349,88953,76823,94611,70256,63192,48459,74935,83764,102642,90427,78899,81028,68911,33043,32640,36127,46467,72898,83291,54244,103561,95786,121783,146301,148829,164071,170035,188290,152771,155945,11716,17401,16574,7691,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),103016,109957,80059,59141,49052,50928,42606,41469,30655,33262,33601,28903,20879,45774,55782,47504,36519,35859,21731,20899,40165,48912,29867,12302,6412,17150,23941,14600,6583,6820,11079,11228,5780,3101,2345,10959,
应收账款(万元),39481,41479,36108,34114,33714,38251,27313,32320,30679,28131,31124,18457,18723,19661,17010,18928,22205,20451,20821,19661,27390,23035,20158,10595,21778,10078,17964,13720,8612,8378,17846,10747,8947,1780,5664,4547,
预付款项(万元),35778,36151,42321,39419,22051,19123,17422,12047,11242,14086,20652,14862,15890,14741,16961,12715,17875,17050,13611,7573,15123,12550,21959,18314,21799,19894,38652,26740,22138,12156,7194,3717,4145,3281,1220,7237,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
