报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),221202,232572,252938,201690,197211,75558,93082,97098,91979,66349,44226,16547,39555,36757,108411,27268,32476,27577,43419,33369,35703,51916,88429,36314,32818,49307,31385,32334,37387,35674,34097,47612,43269,36238,36381,47424,37913,30638,21886,15822,13046,13579,19480,33074,27272,20731,20783,13569,18296,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
交易性金融资产(万元),3627,5413,6192,7761,8787,10222,9149,10181,11319,10829,9333,10868,--,--,--,--,--,--,--,--,--,--,--,7000,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,295,0,0,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收票据(万元),540,550,588,273,183,45,49,61,200,31,40,107,56,89,33,80,9,26,24,303,156,281,185,263,295,330,285,150,267,120,153,166,85,10,90,14,0,--,0,--,20,25,4,22,0,61,51,82,6,
应收账款(万元),108120,128937,135399,111100,109636,5854,4124,6678,4199,3519,3684,3626,3651,4853,5284,4737,3236,4015,4996,6880,3390,1632,1386,1090,1036,2606,2290,1679,1106,1400,1814,1676,1791,1623,1460,1744,3197,962,1033,835,341,3032,2994,3340,877,3310,2531,2704,5067,
预付款项(万元),59742,42065,52455,60286,58917,1904,28317,1681,2059,1329,1592,1442,1733,2465,2402,2576,3145,5059,5844,7324,6359,4793,3799,4511,3956,4260,4983,4412,3799,1457,2556,2122,2619,1370,1632,5865,6248,2992,3058,4476,1789,7718,5727,4577,2149,11218,9883,8147,7149,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收利息(万元),2173,--,367,520,547,491,214,--,--,--,--,--,--,--,188,113,72,--,--,84,59,34,9,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,5060,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,--,0,
