报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),160149,128887,129658,171019,187888,202337,118189,74639,71847,83129,101830,124992,96373,107694,72516,113142,108874,106067,79491,85489,98429,122024,102913,111182,111997,86424,76237,102219,77523,84033,53056,47960,45820,37126,68282,56857,42769,43079,39771,32671,29250,19987,25338,41151,18419,33572,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),6759,9199,7806,4833,14635,15981,20815,8831,10522,4920,12942,12411,13916,1650,6454,18464,17334,1520,20344,2742,6143,12447,12018,6697,11032,5013,4406,2655,8,1236,134,78,580,493,721,823,769,1939,1700,2541,2391,2565,723,532,431,465,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6140,7624,10024,10562,3752,580,977,2207,1122,1575,1996,1588,252,3140,1390,2620,3271,3515,4173,7639,5100,1997,2301,4529,1565,2836,4871,63,2839,2465,429,1261,536,879,2673,898,22,250,139,591,1971,1470,2240,393,285,286,
应收账款(万元),17993,8733,26645,11339,19963,6597,16616,3036,11789,2456,7803,5897,6570,8869,13384,3794,5590,2990,7910,2147,7343,976,1878,1577,3867,5668,2765,2279,6508,4528,6252,14504,13754,4646,18850,13352,18646,16074,5357,2812,15527,7445,8107,13914,9919,2437,
预付款项(万元),64314,67714,44062,33881,35269,32431,58779,61038,34378,48519,66877,67344,73021,42400,60124,63253,68756,101986,95263,62946,61902,48992,63849,31544,43225,31519,46207,33138,28253,20328,35166,36837,16111,6654,27679,16877,14319,8500,9410,16245,20164,11055,35861,31913,33323,21349,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),10031,9868,27863,23184,21313,17896,18574,22105,19471,12442,18244,15866,17627,16430,11195,8180,6826,17340,11297,21343,16495,11320,16718,12055,22376,6998,4189,4212,6905,6747,6874,3711,5305,6264,5746,4839,8563,8940,4149,2545,1296,1877,2361,1581,2077,4662,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
存货(万元),597120,569118,491981,478115,580868,547341,366002,291884,323773,303422,304860,332404,337649,389029,259498,289823,378962,328267,261584,263197,337570,373703,333066,341802,332362,394096,372136,321753,331592,343340,244182,161780,187667,197160,195066,200661,141103,173502,205651,196627,197378,210770,171427,138346,115513,115519,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),10653,12659,29442,31269,19249,36543,5660,9636,11755,17837,17821,23463,33570,36376,23026,31106,30880,12666,9562,12805,10424,12758,16250,22441,17479,22006,1227,--,--,--,313,1972,1854,2311,--,0,--,--,--,--,--,--,542,186,108,--,
流动资产合计(万元),873161,813801,767481,764201,882937,859705,605611,473376,484657,474300,532373,583965,578977,605589,447586,530383,620493,574351,489625,458309,543407,584218,548993,531826,543902,554560,512038,466320,453627,462677,346406,268103,271627,255532,319018,294307,226190,252285,266176,254032,267977,255169,246598,228016,180075,178290,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1043,1043,1554,1554,1554,1054,1054,1146,1147,1339,1322,1337,1240,1357,2658,483,474,452,475,594,1903,1905,2343,1585,3675,3602,3251,4319,4090,3633,3091,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8256,7666,7218,7013,7202,7021,7005,7073,7034,6824,6595,6645,6963,6950,7011,9274,9045,7284,6708,6584,6955,7020,5743,5707,5990,6617,10239,12039,12279,12762,8869,8816,9006,8186,6011,6014,5267,5269,7879,7658,2652,2225,1160,360,310,310,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),4778,4823,1455,1470,1486,1501,1516,1532,1547,1562,1578,1593,1608,1624,1639,1654,1670,1685,1700,1716,1731,1746,1762,1777,1792,1808,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,304847,--,305443,--,304801,--,287319,--,286782,--,281094,--,280388,--,141164,--,140152,--,132816,--,132196,--,130939,--,122802,--,127991,--,122188,--,107152,--,75099,--,73538,--,72978,--,73060,--,72449,--,71414,--,65516,
累计折旧(万元),--,100752,--,93347,--,84850,--,78638,--,70990,--,63636,--,56371,--,52230,--,48643,--,44758,--,41079,--,37842,--,34267,--,35210,--,33326,--,32314,--,30105,--,28115,--,26032,--,24418,--,22499,--,20663,--,18603,
固定资产净值(万元),--,204094,--,212096,--,219951,--,208681,--,215791,--,217458,--,224017,--,88934,--,91509,--,88058,--,91117,--,93097,--,88535,--,92781,--,88862,--,74838,--,44994,--,45423,--,46945,--,48643,--,49950,--,50752,--,46913,
固定资产减值准备(万元),--,683,--,892,--,892,--,705,--,705,--,703,--,703,--,704,--,704,--,704,--,706,--,992,--,992,--,2198,--,3102,--,3392,--,1370,--,439,--,439,--,488,--,507,--,515,--,515,
固定资产(万元),200278,203411,207895,211204,214892,219059,204999,207976,211475,215086,213616,216755,219789,223314,86857,88230,89209,90805,86897,87354,88773,90411,90549,92105,90182,87543,89167,90583,84301,85760,79664,71447,43184,43624,44056,44984,45732,46506,47384,48155,48881,49443,50045,50236,50672,46398,
在建工程(万元),24159,22439,18657,13374,12404,14504,25693,22864,19945,17557,17104,13795,12468,9995,218725,216149,127730,96979,67873,51665,38604,28927,23508,14286,11449,10522,7976,4677,2037,1196,6601,11984,37381,30993,22205,12390,7117,5055,3939,1251,375,297,88,53,65,2272,
工程物资(万元),69,69,90,90,90,90,99,99,127,127,179,179,193,231,27,27,27,27,27,27,27,27,1199,1199,32,32,39,39,39,39,67,198,172,327,698,803,570,--,--,--,10,10,10,10,3,5,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-5,-5,--,--,27,32,32,--,-41,-175,-277,--,13,0,--,0,60,51,--,--,76,76,71,--,123,-7,-7,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),27845,28047,23688,21162,21188,21345,21502,21660,21761,21917,21791,21930,22056,22195,22334,22473,22613,22751,20706,14632,14679,13294,13343,11814,11894,11973,5288,5333,4450,4489,4528,4567,4855,4798,4036,3327,3323,3346,3369,3392,3415,3438,3461,3455,3478,3501,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),9,12,6,11,16,17,18,19,21,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6357,4516,5045,4744,4845,3740,8271,4667,4755,4752,4948,4349,5743,5935,6177,4658,4286,8373,8092,12925,6680,5070,5849,6633,5126,5897,5751,3279,3240,2675,2372,2740,2311,2310,2231,3543,1634,4560,1449,1511,1552,1493,793,871,807,694,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3369,3369,3918,3369,3369,3369,3369,4664,3369,3369,3369,3369,3369,3369,1026,1026,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),272794,272026,265609,260622,263677,268330,270157,267036,267811,269186,267133,266583,270060,271600,348797,346317,258970,231725,195842,178861,162720,153063,147691,138506,133540,131362,125040,123465,111185,111581,105206,99752,96908,90239,79298,71112,63642,64736,64095,62041,56957,56905,55681,54978,55328,53181,
资产总计(万元),1145955,1085826,1033090,1024823,1146614,1128035,875769,740412,752468,743487,799506,850548,849037,877189,796384,876700,879463,806076,685467,637170,706127,737282,696684,670332,677442,685922,637078,589784,564812,574257,451612,367855,368536,345771,398316,365419,289832,317021,330272,316073,324934,312074,302280,282993,235403,231470,
短期借款(万元),392256,330080,255361,230713,325269,333103,312502,221300,221159,231119,261951,275192,268851,295356,227844,308963,332703,274599,173349,151380,191390,220025,209157,181442,211416,215415,175823,147244,159487,186450,152064,105850,112818,95349,121794,159553,104213,119727,94164,98814,102840,121955,116839,110883,63159,45000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
