报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),14875,20918,34656,16302,13893,13403,11963,8412,6279,3605,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),7276,7852,5434,5765,3749,5942,5777,7160,9183,6895,
应收账款(万元),9123,8930,8675,6355,8907,8041,5369,5265,4505,4108,
预付款项(万元),2516,240,1129,385,766,262,261,1256,609,1081,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),104,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),114,577,314,587,785,1182,1167,1028,123,308,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),7259,7235,8256,7013,6813,6911,8191,8565,7327,7233,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),19782,14414,519,96,33,14,1,423,171,--,
流动资产合计(万元),61049,60167,58983,36503,34945,35756,32728,32110,28198,23229,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),600,600,600,600,600,600,600,600,600,600,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,11585,--,11126,--,11037,11042,10813,9760,--,
累计折旧(万元),--,6214,--,5869,--,5604,5263,4715,3922,--,
固定资产净值(万元),--,5371,--,5257,--,5432,5779,6098,5838,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5259,5371,5177,5257,5345,5432,5779,6098,5838,5004,
在建工程(万元),6043,4142,2814,1368,689,153,--,33,155,253,
工程物资(万元),810,709,265,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),997,1003,1010,811,817,890,904,933,873,756,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),348,384,391,350,300,313,282,192,149,105,
其他非流动资产(万元),3853,2768,3145,3342,3030,901,391,--,--,133,
非流动资产合计(万元),17910,14978,13402,11729,10780,8289,7956,7856,7615,6851,
资产总计(万元),78959,75144,72385,48232,45725,44044,40684,39966,35813,30080,
短期借款(万元),2000,2000,10,10,10,10,10,3000,--,2820,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3608,3438,3612,3263,2529,3255,2727,2825,2776,1987,
预收账款(万元),1165,687,659,302,819,360,400,1434,1022,493,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1619,1532,1470,2293,1302,1282,1444,1163,804,739,
应交税费(万元),496,590,536,387,730,489,417,311,486,565,
应付利息(万元),3,3,0,0,0,0,0,2,--,5,
应付股利(万元),--,--,--,--,--,--,--,--,3154,4275,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1187,1270,1903,1446,867,962,956,776,874,760,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),10079,9520,8189,7700,6256,6358,5954,9512,9118,11644,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),587,--,611,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1672,1536,--,1464,1477,1491,718,772,771,890,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,839,--,--,--,--,--,--,--,
非流动负债合计(万元),2258,1536,1450,1464,1477,1491,718,772,771,890,
负债合计(万元),12337,11057,9639,9164,7733,7849,6672,10284,9889,12534,
实收资本(或股本)(万元),15000,15000,10000,7500,7500,7500,7500,7500,7500,2778,
资本公积(万元),27263,27263,32021,12699,12699,12699,12699,12699,12699,219,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),3717,3635,3537,3429,3337,3229,3025,2610,2501,2071,
盈余公积(万元),1818,1818,1818,1818,1259,1259,1259,765,346,1627,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18823,16371,15370,13621,13197,11458,9462,6005,2877,10816,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),66621,64088,62746,39068,37992,36145,33945,29579,25924,17512,
少数股东权益(万元),--,--,--,--,--,50,66,103,--,34,
所有者权益(或股东权益)合计(万元),66621,64088,62746,39068,37992,36195,34011,29682,25924,17546,
负债和所有者权益(或股东权益)总计(万元),78959,75144,72385,48232,45725,44044,40684,39966,35813,30080,		
  
