报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),136090,136257,143800,141135,140853,152826,121086,116918,156607,184182,106512,114026,73674,89228,89251,83172,75550,73020,85960,87388,58103,37092,73317,48655,55610,81253,106696,73821,94395,100682,128439,98360,24991,11539,49637,45400,12451,15926,9556,9666,5910,20762,33218,3998,2464,7793,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,2,2,2,--,--,--,--,--,--,--,--,--,--,--,--,4142,--,--,--,--,--,--,--,--,--,5,10,10,14,3,7,22,0,--,--,954,1082,1210,1213,1396,987,--,341,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),13545,25652,34712,23029,49839,53999,29077,18236,19350,21379,843,2828,1364,1899,797,810,1563,1947,3659,3720,1942,2311,502,244,3479,8985,3450,3236,3089,6250,1627,2664,3939,1880,696,479,720,1218,551,677,954,496,725,1080,741,258,
应收账款(万元),98458,84244,135086,120920,93622,102446,123354,124210,115848,125686,14754,15496,16926,22210,18785,17902,17864,14995,17536,15879,16041,13970,17314,15070,13784,11949,14333,15009,15938,12102,13821,12740,12464,9091,13592,11978,8336,8499,13976,11283,10674,10016,11427,9959,10836,26174,
预付款项(万元),19239,16726,22992,21769,20203,27683,15285,16763,24358,14789,11401,13787,13831,14115,17017,18660,29393,19786,29930,34241,37408,29573,33474,26657,24096,15213,17910,9392,12889,9672,7716,7670,11146,3900,20535,2265,2893,2941,1865,1866,2444,1883,4113,3882,4609,5675,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),26,42,52,143,143,143,36,36,100,138,--,--,--,--,--,--,--,--,--,--,--,--,3,3,3,3,3,3,166,166,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,246,--,--,--,0,--,--,--,0,
