报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),41418,39562,31910,33370,36562,41582,38095,39322,49888,41525,41530,39807,39624,31169,35720,44944,52489,58235,55964,67757,57577,67040,57051,62848,55913,59712,50337,63528,63595,60503,46187,30653,39276,53777,7772,8416,5386,3230,1951,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,
应收票据(万元),5,5,3,20,10,10,10,25,5,5,5,32,39,3,12,114,87,77,73,139,262,71,255,111,107,64,542,700,--,26,10,0,--,0,0,0,0,35,--,
应收账款(万元),42660,42934,56427,58338,47347,54766,69540,60944,47706,51214,89301,70918,57355,66966,91457,112657,89125,110296,116405,120006,85264,110076,93327,86039,68430,80485,74527,81190,50584,58980,59545,65585,26107,11934,22928,16082,2555,1724,3786,
预付款项(万元),12948,15418,17905,17172,24421,18046,23870,22548,27217,21030,20639,30268,37515,20749,19042,22460,33346,25451,30205,40071,56317,40924,45040,50623,51377,56559,35951,29968,21895,23363,27875,12476,7904,4879,3850,5204,2349,827,2167,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,
