报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),125627,122382,132792,39978,56678,23151,37375,26484,16356,30035,32727,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),291,284,273,353,191,157,71,354,455,496,1142,
预付款项(万元),17562,7996,8453,4401,10120,4943,5210,9104,8122,11730,7586,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3726,3188,2029,1883,1964,4355,1326,1040,769,572,2363,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),33630,27385,29392,40828,31187,35076,19934,17738,23951,13768,14952,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2217,1751,1484,1151,589,1041,684,264,591,715,306,
流动资产合计(万元),183053,162987,174423,88595,100729,68723,64600,54984,50244,57315,59076,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),100,100,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),24212,13022,13057,13087,13118,15776,14725,15542,15935,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,63702,--,53862,53561,37334,33503,25670,25388,10088,4722,
累计折旧(万元),--,12133,--,10743,9939,7162,4804,3264,2805,1394,565,
固定资产净值(万元),--,51569,--,43119,43622,30173,28699,22405,22583,8693,4157,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),52736,51569,49874,43119,43622,30173,28699,22405,22583,8693,4157,
在建工程(万元),32180,27461,25350,28981,23405,23400,8764,8097,7584,11703,5433,
工程物资(万元),--,--,--,--,--,0,7,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14171,14424,13048,13271,13559,14323,13715,12955,12951,8255,1697,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,170,
商誉(万元),--,--,--,--,--,--,--,64,--,--,--,
长期待摊费用(万元),4122,4377,4083,4251,4575,5066,4772,4776,4823,5303,2592,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),94,102,104,105,58,73,64,28,77,77,31,
其他非流动资产(万元),10996,10294,7987,4780,3491,3802,884,--,--,--,--,
非流动资产合计(万元),138611,121350,113503,107595,101829,92611,71629,63866,63952,34031,14080,
资产总计(万元),321664,284337,287926,196190,202558,161334,136229,118850,114196,91346,73156,
短期借款(万元),--,--,3000,3000,12000,5300,4500,2000,7000,2500,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
