报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),20221,33094,18886,21262,19630,27267,10579,8613,14107,26342,14263,14172,19062,23882,15287,20016,30437,42180,26268,28578,28360,55423,20076,27265,46702,59614,12188,23648,39095,51940,49615,60533,85918,95337,8554,9216,17212,19623,7323,2588,17555,28853,25496,9061,10554,6483,4703,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,--,--,
应收票据(万元),158,65,--,0,159,159,--,0,--,4,24,84,30,--,--,5,70,20,76,5,132,10,770,51,188,--,70,67,--,--,--,4,--,30,100,29,--,0,90,7,--,20,15,0,10,17,20,
应收账款(万元),39801,38346,43426,44503,38904,41449,44361,41974,45788,53115,53613,42449,50471,51113,58123,43990,59514,52899,83051,60383,82315,82781,98634,54908,71012,71696,69727,43089,35936,26405,36839,19348,16933,12213,12053,8795,11225,12031,10813,11903,5329,7897,6802,3862,4672,3223,2590,
预付款项(万元),7355,5634,9058,8547,7557,4208,5981,7786,7623,5969,8351,11588,10069,5322,7631,9311,8400,6657,10664,13852,8643,7426,64513,69964,61031,60062,73386,75539,44009,48785,48027,42549,11999,7886,7589,7411,2992,4881,7074,9755,13091,10661,6718,3510,2011,1107,1219,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,114,0,
其他应收款(万元),7344,9542,8743,8450,9085,8979,9214,9632,10367,10432,12044,12366,13032,13073,12779,12974,18085,19034,20682,23109,23476,23924,24935,23946,17681,15148,15835,10048,7559,5476,4184,2051,1832,1496,2428,2062,2150,2011,2343,2124,934,635,757,146,133,108,68,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
存货(万元),73107,76870,80880,72653,81521,84181,108899,98833,102628,105099,114093,106704,108466,115025,120548,110507,108119,113647,98929,86589,81467,78362,74487,65763,52520,51108,49091,45584,35080,36001,30913,31688,32316,30071,35722,31523,31034,29357,34066,23260,10872,10978,13799,9592,8805,11169,10682,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,499,438,527,553,794,493,517,496,--,--,--,418,--,--,--,117,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
其他流动资产(万元),13823,6725,1267,1575,1471,6478,2717,2873,3232,3462,4016,5469,963,7924,--,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,244,244,--,--,--,--,0,0,0,
流动资产合计(万元),161809,170275,162759,157428,158855,173274,182545,170203,184260,204918,206404,192831,202094,216757,214368,196803,224638,234553,239671,212516,224393,247925,283414,241896,249135,257628,220298,197974,161679,168607,169578,156173,148997,147033,66446,59034,64614,67902,61953,49882,47782,59044,53589,26170,26185,22220,19281,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),9168,9168,9176,9184,9025,8985,10024,9152,10454,7703,9671,7641,5141,5141,5141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,0,0,
长期股权投资(万元),19360,19374,12985,7242,5199,5235,5424,5424,5490,5582,5814,4490,4500,--,--,5141,5141,5141,5141,5141,--,--,--,--,136,136,5277,136,346,--,--,0,--,0,--,0,--,0,0,--,1517,1517,817,817,817,817,817,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,0,--,--,
投资性房地产(万元),109085,109751,80938,82109,82130,83697,87308,86129,83554,78364,77098,76595,75129,75592,66504,61086,48737,60889,46136,47347,49996,50268,36842,35386,35693,34799,31212,29369,28323,21391,15628,15733,15461,15563,16034,11036,11295,12119,11636,11737,3819,1960,1408,--,0,0,0,
固定资产原值(万元),--,99608,--,120285,--,116013,--,119455,--,129347,--,148667,--,121444,--,139536,--,140207,--,149130,--,147919,--,118212,--,115251,--,79542,--,59884,--,46236,--,43762,--,49124,--,46897,--,40489,--,18506,--,--,6851,--,--,
累计折旧(万元),--,38878,--,41004,--,38950,--,37995,--,36898,--,35180,--,33185,--,32438,--,30380,--,28756,--,26303,--,23875,--,21767,--,19711,--,18392,--,16984,--,15379,--,14130,--,12545,--,11048,--,4759,--,--,4106,--,--,
固定资产净值(万元),--,60729,--,79281,--,77063,--,81460,--,92450,--,113487,--,88259,--,107099,--,109827,--,120374,--,121617,--,94337,--,93484,--,59831,--,41492,--,29252,--,28383,--,34993,--,34352,--,29441,--,13748,--,--,2745,--,--,
