报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),30599,31305,30487,26813,24330,22618,19438,18453,17502,19589,19107,18939,32121,34324,33602,31964,31377,31251,31441,31304,29906,30041,30510,29303,29640,28665,29917,31457,31916,32324,33479,35786,35956,35854,37416,32946,33663,32985,34721,36528,15134,16754,17757,17868,17438,20440,4002,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),2138,3151,3734,3237,3033,3601,4154,3423,3264,3667,3828,2505,2147,2469,2869,2589,2494,2591,2366,2473,2290,2224,2495,3320,3577,3894,3880,4006,2827,1873,2252,2011,2351,4435,4165,2822,4654,5429,3579,2579,3166,2849,2999,1757,1540,1267,1413,
应收账款(万元),10357,10825,12032,10473,8631,6920,6335,7538,6495,5039,4625,4691,3967,3418,3351,2889,2697,2124,2238,2119,2031,2073,1955,2106,2212,2066,1620,2098,2178,2161,1706,7310,9790,10257,9737,9914,9887,6616,6164,6913,5136,5268,4068,5176,5022,4832,3974,
预付款项(万元),71,355,39,44,59,51,42,50,211,259,126,252,101,46,75,--,--,--,--,--,--,--,--,1770,1770,1770,1770,--,--,--,--,--,2,3,5,128,127,187,127,10,29,24,16,8,8,902,900,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
