报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),99576,102953,116719,108358,29195,31866,26497,14429,8434,6716,17542,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,5974,--,2901,9,50,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),24057,24929,20466,29494,15219,21265,21195,23720,15169,12378,7348,
预付款项(万元),9500,2650,6837,864,2845,2365,1841,697,394,596,1300,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),718,502,511,449,1549,665,573,828,448,231,1676,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),26343,24880,20689,21875,24573,19776,12901,11708,14617,13746,12983,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2134,2501,2905,3461,1175,383,730,44,638,901,1348,
流动资产合计(万元),162329,158414,168127,164502,80530,76320,66638,51435,39749,34567,42197,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,0,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,0,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,94687,--,78635,--,76283,70811,63314,58798,48283,30643,
累计折旧(万元),--,32366,--,29469,--,26498,23695,18611,14053,10758,7855,
固定资产净值(万元),--,62321,--,49166,--,49785,47116,44703,44745,37525,22788,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),72366,62321,48144,49166,49338,49785,47116,44703,44745,37525,22788,
在建工程(万元),3405,9991,21987,20974,18805,13562,6051,3307,1260,7340,12176,
工程物资(万元),8,56,--,23,197,180,--,--,--,--,1,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6304,6301,6339,6435,6394,6432,6523,5414,5265,2608,2671,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,13,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),947,1208,828,1022,726,785,822,733,299,260,195,
其他非流动资产(万元),4147,5297,--,2368,--,--,--,225,--,500,--,
非流动资产合计(万元),87178,85174,77298,79988,75460,70744,60513,54382,51570,48232,37844,
资产总计(万元),249507,243588,245425,244490,155990,147065,127151,105817,91319,82800,80041,
短期借款(万元),--,0,--,18600,8600,11600,8000,5000,3000,4000,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,32,95,--,15,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),13111,11379,14908,13894,15899,13739,10861,6454,6624,7298,9880,
预收账款(万元),5799,9922,10834,10883,3574,3897,168,294,59,--,197,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2387,2514,2272,4561,3019,2327,3171,1959,1333,1360,1703,
应交税费(万元),1452,945,1075,1844,2136,1373,1071,2520,528,1051,509,
应付利息(万元),--,--,--,25,10,14,11,13,12,11,10,
应付股利(万元),--,--,--,128,128,3071,--,24,392,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15770,15848,15930,438,413,310,384,265,275,195,694,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,8,1208,1100,600,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),38519,40609,45019,50373,33812,36426,23665,16552,13431,15016,17594,
长期借款(万元),--,0,--,--,--,--,--,1984,1992,1200,2300,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,1,1,--,
长期递延收益(万元),9461,9829,10382,10516,9875,9496,9588,8763,7277,--,--,
递延所得税负债(万元),321,321,301,301,280,255,195,1,8,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,5777,5920,
非流动负债合计(万元),9782,10150,10684,10818,10155,9751,9783,10748,9278,6978,8220,
负债合计(万元),48301,50759,55703,61191,43967,46176,33448,27300,22709,21994,25815,
实收资本(或股本)(万元),23011,23011,11286,11286,9000,9000,9000,9000,9000,9000,6000,
资本公积(万元),103689,102874,113564,98072,35648,35648,35648,35648,33513,33513,36513,
减:库存股(万元),15304,15304,15084,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2332,2332,2332,2332,1043,1043,1043,784,690,501,303,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),77531,69935,68116,63207,58085,48124,42293,29234,19895,13214,7943,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,-44,-40,
归属于母公司股东权益合计(万元),191731,183477,180990,175434,104072,94070,88124,74556,62984,56184,50719,
少数股东权益(万元),9476,9352,8733,7866,7952,6818,5579,3961,5625,4622,3508,
所有者权益(或股东权益)合计(万元),201206,192829,189723,183299,112023,100888,93702,78517,68610,60806,54226,
负债和所有者权益(或股东权益)总计(万元),249507,243588,245425,244490,155990,147065,127151,105817,91319,82800,80041,		
  
