报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),23185,29433,33260,31353,34397,36416,18382,19164,20813,22814,20078,20237,24966,25057,24618,19145,20667,24522,24777,24258,30699,30272,36690,29977,34152,28482,41860,45612,46340,48957,47981,1889,2906,2824,711,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),12787,12254,4667,7104,11526,12213,2450,2660,2094,1187,1119,882,2318,2086,1449,867,2017,2199,2817,2962,3806,4595,2266,2276,3298,3521,1787,1553,1304,1651,1578,984,1555,1244,154,
应收账款(万元),32004,32697,26543,25758,25555,24440,20385,21609,22007,24318,20166,21529,21258,23678,21176,25470,26023,16697,16564,14556,14299,13654,12566,11604,9980,9825,8123,6881,6168,5511,4134,3554,3306,2860,3265,
预付款项(万元),3684,2085,4014,3245,2780,2956,1035,1079,949,488,2338,2185,365,593,973,843,1271,572,776,337,419,304,1398,1622,1419,1527,2998,3539,3114,443,826,670,241,1389,90,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),18,47,98,148,83,37,24,25,21,24,130,254,297,319,285,171,163,579,252,307,250,253,106,246,178,362,415,476,329,333,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),4341,3705,2701,2374,2298,2434,971,734,501,879,1532,1655,600,791,460,618,891,416,140,385,472,284,262,236,307,345,199,114,126,78,172,137,131,72,34,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
