报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),7646,12976,11797,6258,2873,6527,8909,7283,8577,4220,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,4,4,--,14,--,100,--,--,
应收账款(万元),22769,19785,17994,20372,13532,14695,19069,12702,8496,6804,
预付款项(万元),2769,2424,2294,1097,1025,451,566,752,1732,770,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2599,2536,3786,2102,2149,2252,2733,2642,2074,1601,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),45263,39889,36399,34740,35230,28643,22088,23252,15446,12198,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,6,6,--,33,--,--,
其他流动资产(万元),--,9,21,40,81,119,25,5,--,--,
流动资产合计(万元),81046,77620,72294,64613,54896,52707,53390,46768,36325,25593,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,8669,--,8537,8531,8518,8515,8342,7754,7494,
累计折旧(万元),--,2847,--,2670,2522,2371,2052,1525,978,445,
固定资产净值(万元),--,5822,--,5867,6009,6147,6463,6818,6776,7048,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5691,5822,5854,5867,6009,6147,6463,6818,6776,7048,
在建工程(万元),2009,106,70,70,106,64,--,--,18,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2663,2682,2707,2724,2752,2764,2829,553,518,456,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4,5,7,9,4,5,--,--,8,21,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),348,348,397,397,279,244,298,195,92,85,
其他非流动资产(万元),--,--,--,--,200,200,--,--,--,--,
非流动资产合计(万元),10714,8963,9034,9066,9350,9424,9590,7566,7412,7610,
资产总计(万元),91760,86582,81329,73679,64246,62131,62980,54335,43737,33203,
短期借款(万元),6500,6500,2000,3980,1000,3300,4300,3000,3000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
