报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),35591,112276,60340,117259,62205,143707,89761,83756,115435,98891,45073,48698,45442,60798,26294,48099,52529,84810,48927,43947,64383,66701,43076,45446,50915,67101,72238,71965,75984,14352,9629,8293,1443,803,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,21,21,17,16,16,16,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),147,5842,1881,593,2501,2051,274,547,524,2887,729,80,635,645,840,817,122,--,--,--,--,16,--,0,--,1101,--,--,--,0,0,0,0,0,
应收账款(万元),230497,220687,238582,210604,192113,162848,191889,184407,150181,117987,118056,81614,84270,76383,77210,62966,65031,43274,45047,35710,26324,18868,19090,15195,10073,5824,8199,8804,7320,4144,5476,3883,1772,1655,
预付款项(万元),277138,223329,197548,157397,146580,106196,86478,60980,60031,33108,33809,12860,11603,10510,19984,15463,15850,8607,10538,11324,9883,8684,7528,10695,14788,8616,5201,5499,6475,4350,5543,1168,1048,691,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),2773,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),1600,1600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),45320,48141,31489,25053,27243,20939,30154,28052,20031,15066,7969,7852,9250,6954,6934,6720,7502,7613,3811,3003,3126,2481,13604,13701,12467,13147,1370,2020,1500,1017,863,630,615,66,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
存货(万元),56198,56277,55537,49640,52062,51513,47599,54588,57725,49461,65041,25867,21262,20224,16893,22550,11422,12263,7255,6032,5332,7049,16071,8632,7251,7860,2480,3512,3553,6128,1499,1760,1815,1360,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
