报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),89186,80979,86371,97945,94508,92287,115310,121263,141549,139449,136933,153117,146117,163616,165685,169168,177421,174296,167834,168210,168824,172239,174373,178969,182608,191080,190225,202452,17726,9491,11390,2852,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),53775,36931,37961,42603,39084,37870,29576,31914,30539,25061,22574,29182,35082,32604,32250,20342,11398,10338,6248,8640,9540,8465,4408,6259,5365,7581,3545,5401,4064,2619,119,146,
应收账款(万元),62026,64751,59623,66444,69607,67338,65306,71909,62241,61227,63743,71402,71928,62193,46371,34154,37263,37317,32001,31564,28252,31544,22999,28013,28005,26116,20639,20405,17627,12293,14777,10791,
预付款项(万元),4621,5373,3237,5561,2620,2437,3419,8339,23541,3575,2739,1866,1856,4355,1828,8550,4374,3346,2317,11312,3160,3854,903,4734,6616,11159,5709,6626,8080,3619,1975,1656,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
应收利息(万元),48,172,105,90,23,306,226,956,1225,1053,520,1059,2930,2360,1214,1417,3685,1981,944,883,3357,2569,1495,550,2489,1500,171,499,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1510,624,3430,2380,1915,2539,2519,2447,806,493,544,356,259,374,470,253,157,186,394,131,51,91,98,73,148,273,234,95,55,80,430,550,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
存货(万元),95165,96853,87817,94811,86224,90293,82607,84469,69133,66854,60682,64998,65502,65903,61437,65290,58669,64929,57211,56082,48400,47392,41193,39100,40500,43485,40447,37510,33411,25101,15264,12418,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),16801,4368,6802,5882,6098,4918,4852,4440,3519,2329,8092,1091,412,64,1072,380,430,58,503,32,15,10,772,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),323132,290051,285345,315716,300078,297988,303814,325737,332554,300041,295827,323071,324087,331469,310327,299555,293397,292450,267453,276854,261599,266163,246242,257698,265732,281195,260969,272988,80963,53204,43955,28412,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
