报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),206559,196928,235984,300243,186476,183091,234982,39769,370791,355794,502629,368746,410509,323326,310711,334859,356972,378227,349318,287887,253634,219467,281531,355716,332437,395874,161078,249754,170694,204693,175301,175927,162004,195976,322364,236422,52686,50790,20232,37403,34897,27866,24807,27192,29473,32563,65388,61794,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,8632,24663,32900,38396,1010,971,1373,1332,42671,28078,31931,28551,21450,24468,28310,12386,21898,64087,24464,26272,38194,31284,37968,44812,26499,35245,7247,14853,--,0,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),215,206,195,204,235,240,246,248,60237,80172,50518,110602,72102,34911,46483,54520,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),32531,40988,52567,68957,37581,30634,39025,7478,287090,284749,201001,304346,155608,160252,180672,160594,152921,131419,117537,122635,164957,160030,212400,210364,166010,144824,160283,214593,173574,152783,162781,165327,151544,143058,121323,123366,14953,14350,11857,8155,8303,11697,16151,17600,12016,10720,17559,15556,
应收账款(万元),263900,239294,211316,217167,230657,219213,200147,65730,1211099,1103894,1052408,1131006,1159526,1079819,966499,1217122,1283701,1277090,1046543,1309059,1260111,1131967,1099167,1309747,1456584,1302627,1208484,1373989,1405762,1124978,1095421,1346429,1156083,1301907,1108158,1219177,43702,35091,27331,24914,35367,37213,36415,31089,48467,39003,29435,25217,
预付款项(万元),47647,42722,25624,28127,24792,23866,23637,7233,20467,21782,18600,24765,10808,7950,7235,8919,12951,11330,12983,10838,5182,6188,7366,5882,8131,5905,7220,4112,4958,8716,18348,12771,33030,14945,6164,12448,4462,8340,17161,12677,6060,2027,14696,8465,2313,1239,3163,1995,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,65,28,65,29,67,30,69,29,65,28,64,28,60,27,61,27,60,26,59,25,36,44,--,77,43,61,--,83,47,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,2797,1000,1000,1000,2845,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,423,423,0,0,1009,0,684,--,962,1100,--,--,0,0,1100,0,
其他应收款(万元),13679,8347,11848,7447,10591,9753,8939,3865,85171,61100,59319,59382,122551,143522,177266,190708,232773,177254,169747,202385,170487,177147,176636,176325,156011,125072,193001,121778,47496,56900,81890,100406,111704,89428,43232,41080,2243,1602,1318,2205,1357,3040,1372,3264,114022,115441,2092,2787,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,0,0,--,0,
