报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),6118,6663,9066,21201,1077,3152,1909,2695,2607,974,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),198,--,--,--,500,--,2050,3926,450,--,
应收账款(万元),6877,9929,9714,9730,11298,10532,4042,3522,3981,623,
预付款项(万元),678,418,186,247,584,382,343,45,28,60,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),84,45,119,54,63,69,90,31,257,258,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),3463,2270,2053,2693,2696,3365,4193,4107,6811,6114,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),9088,9107,6088,--,134,--,16,345,1644,819,
流动资产合计(万元),26505,28432,27226,33925,16352,17500,12644,14671,15778,8848,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,27981,--,23681,23409,23043,22948,22521,22216,15971,
累计折旧(万元),--,10070,--,9923,9470,8176,6483,4680,2932,1482,
固定资产净值(万元),--,17911,--,13758,13939,14867,16465,17841,19284,14488,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),18056,17911,18193,13758,13939,14867,16465,17841,19284,14488,
在建工程(万元),965,400,284,5279,5275,--,--,154,--,1627,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1706,1719,1733,1746,1711,1748,1796,1845,1893,1305,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),12,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),192,215,270,277,284,243,153,240,604,172,
其他非流动资产(万元),3528,1424,1202,50,103,82,11,117,31,754,
非流动资产合计(万元),24460,21670,21681,21111,21311,16940,18424,20196,21812,18346,
资产总计(万元),50964,50102,48907,55036,37664,34440,31069,34867,37589,27195,
