报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),18088,17432,36884,24932,14577,12204,6145,1834,4943,1432,1857,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),9634,769,6565,10666,4786,5381,2726,1150,912,147,24,
应收账款(万元),16973,18446,13244,8755,10614,7909,3840,4398,3558,1699,222,
预付款项(万元),2557,3213,2158,767,651,1383,922,269,432,1356,545,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),548,470,626,406,136,76,82,152,87,34,33,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),13956,14666,12072,10869,9434,9963,8875,7745,5337,6377,3775,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),31207,49508,29000,--,--,100,--,--,--,--,--,
流动资产合计(万元),92963,104504,100549,56394,40197,37016,22591,15548,15270,11045,6455,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,27580,--,26576,25802,25438,--,22087,--,--,--,
累计折旧(万元),--,9640,--,8712,7956,7044,--,4503,--,--,--,
固定资产净值(万元),--,17940,--,17865,17846,18394,--,17585,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),18672,17940,17641,17865,17846,18394,17495,17585,18140,18401,10296,
在建工程(万元),4079,1557,998,599,823,24,413,558,93,93,2513,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16721,9349,7746,7735,3302,3338,3427,3447,3472,3480,3556,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),910,862,850,848,157,135,67,59,46,20,2,
其他非流动资产(万元),6085,1708,1795,1490,339,363,394,349,269,57,936,
非流动资产合计(万元),46467,31417,29030,28537,22468,22254,21796,21997,22020,22052,17303,
资产总计(万元),139430,135921,129579,84931,62665,59270,44387,37545,37290,33096,23759,
短期借款(万元),--,--,--,--,--,--,500,100,500,1500,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),14735,13022,12636,13182,7514,7894,4775,2105,2427,2411,847,
应付账款(万元),5796,8031,5953,8376,6009,2989,2778,3324,2751,2180,863,
预收账款(万元),7958,6891,5259,6712,5121,8293,4596,3859,3157,2417,1593,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1066,1079,1066,2992,875,1309,926,733,775,789,577,
应交税费(万元),1277,1484,1783,1842,1299,416,388,659,1300,891,851,
应付利息(万元),--,--,--,--,--,--,1,--,1,3,2,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3103,2848,2461,1948,1713,1567,1024,899,849,406,285,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),33935,33356,29158,35053,22530,22467,14987,11679,11760,10596,6019,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),231,231,231,231,231,231,--,--,--,--,--,
长期递延收益(万元),6600,6650,5190,5240,1000,1100,1300,--,1500,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,1400,--,1700,892,
非流动负债合计(万元),6831,6881,5421,5471,1231,1331,1300,1400,1500,1700,892,
负债合计(万元),40765,40236,34579,40523,23761,23798,16287,13079,13260,12297,6911,
实收资本(或股本)(万元),8082,8082,8082,6061,6061,6061,6061,6061,6061,6061,6061,
资本公积(万元),51759,51759,51759,9128,9128,9128,9128,9128,9128,9128,9128,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3665,3665,3665,3665,2608,2608,1683,1083,1083,561,166,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
