报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),12398,14318,12486,15487,11019,22114,28566,9084,9145,8150,9837,16724,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),840,1816,1542,2026,2097,2604,1319,2301,2620,1934,2141,111,
应收账款(万元),11270,11487,10995,10406,12050,13109,11730,10976,11092,9431,8691,7822,
预付款项(万元),2550,2277,2123,2082,2345,2409,2063,1881,1710,1918,1083,839,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),10,14,17,19,13,16,19,32,54,35,42,129,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),179,157,617,121,182,271,170,139,92,67,83,1723,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),19727,19635,20417,16438,18597,17057,17763,15648,16326,15714,14991,14266,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,1,3,
其他流动资产(万元),19,17,225,97,--,--,1,--,--,6,6,25,
流动资产合计(万元),46993,49721,48422,46676,46304,57581,61630,40060,41038,37256,36876,41643,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,45532,--,45280,--,32756,--,32086,27336,--,--,--,
累计折旧(万元),--,10230,--,9370,--,9160,--,8343,7107,--,--,--,
固定资产净值(万元),--,35302,--,35911,--,23595,--,23742,20228,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),36355,35302,35593,35911,23266,23595,23440,23742,20228,20929,20070,17747,
在建工程(万元),4126,3124,2687,604,12265,10658,9987,9240,7456,2419,265,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2728,2744,2762,2779,2800,2822,2844,2860,2897,2975,3016,1321,
开发支出(万元),102,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),26,29,32,35,356,--,--,--,--,--,--,49,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),278,303,258,274,311,321,334,358,355,351,192,167,
其他非流动资产(万元),2087,2549,2392,2002,2215,609,690,224,722,326,202,126,
非流动资产合计(万元),45700,44051,43724,41604,41214,38006,37296,36424,31658,27001,23745,19411,
