报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),478,245,620,3004,851,1137,1143,1445,2357,5981,8322,21719,1264,2630,16541,34523,32996,53348,52169,57472,56588,48099,49094,53329,55021,44282,50365,47852,45376,45535,47574,41802,37965,40213,43056,42707,6839,6246,3814,2476,280,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,1,1,--,--,--,11,--,--,32,102,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,161,789,1416,652,2387,2459,1324,1603,2256,2022,482,3641,1647,1041,13,13,--,--,--,--,--,--,--,161,--,0,--,0,0,0,0,0,0,
应收账款(万元),3175,4120,3212,3269,4029,3445,3801,4428,5851,7499,8950,11672,16479,15015,17312,22773,21826,27794,31002,30310,42847,34067,34282,29637,25615,16593,15013,13898,14360,13434,13408,12507,14282,14454,11753,10597,9199,7960,7046,3982,3915,
预付款项(万元),520,419,434,342,1351,1348,1250,1254,1411,1450,540,484,1062,807,695,1667,24324,3091,2991,2281,5680,3717,3412,1975,1182,582,1149,1292,1943,413,625,1003,429,310,550,558,483,340,706,2010,3057,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59,--,--,275,--,--,--,217,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
