报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),32944,27951,36450,26447,42546,12321,21393,40953,40570,28182,11867,11996,10010,4187,21546,16825,35995,31880,35419,32026,38224,32318,40030,42880,46562,49137,11468,10491,5361,2799,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),10837,8151,9232,9747,10281,5917,8966,8054,6029,412,1022,760,2587,1874,1445,261,1316,873,1312,127,520,782,1595,837,410,470,20,140,586,476,
应收账款(万元),78716,76697,75063,58348,57656,49959,47034,47365,47630,36303,34886,29988,26711,34157,33926,26792,26781,29485,25394,22684,20064,22759,18610,15009,11604,13712,9437,4507,4461,4627,
预付款项(万元),1171,3145,2567,2185,1958,3189,2396,2772,1816,563,1503,2013,466,2802,2873,1164,532,2785,853,798,488,636,1194,873,527,121,297,180,41,531,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15,1500,1311,1170,949,779,570,783,546,337,--,--,--,--,--,
应收股利(万元),--,--,0,--,82,82,82,200,200,82,82,82,82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,6368,4004,4332,2889,2914,2608,2873,2124,1267,1212,1281,921,2603,2664,1953,709,1957,1479,4001,925,685,366,782,106,270,114,85,153,53,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),25800,34895,33408,31932,35736,33216,24368,18291,20155,5530,3501,5380,5781,4548,2903,3069,3446,3195,2852,3194,3948,3954,3916,3712,5303,4132,4377,3738,2248,2085,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),120267,87237,63435,80801,67419,75321,58814,36341,40092,1042,8928,11303,20233,19500,500,5499,--,7500,6000,7000,4600,5500,2500,--,--,--,--,--,--,--,
流动资产合计(万元),272508,244443,224158,213791,218569,182919,165668,156849,158616,73382,63000,62802,66790,69670,65857,55580,70280,78985,74480,70778,69548,67203,68994,64638,64848,67842,25713,19142,12851,10571,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),8666,8666,8577,8577,8577,8577,6427,6427,6427,6427,6427,6427,6427,6427,6427,6427,6427,6427,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),7033,6681,6551,6347,6098,3928,3844,5274,4863,25671,25732,25855,25667,24947,24831,24276,4096,3998,10336,10411,10326,10401,6426,6426,6426,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1021,1035,1138,1157,1167,1182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),38694,--,44756,--,40170,--,32481,--,31912,--,22475,--,21457,--,20178,--,19896,--,18628,--,18578,--,8895,--,5328,--,--,1198,1140,--,
累计折旧(万元),14577,--,15470,--,13997,--,12539,--,11507,--,7304,--,6154,--,5143,--,4252,--,3333,--,2606,--,754,--,502,--,--,262,229,--,
固定资产净值(万元),24117,--,29286,--,26173,--,19942,--,20405,--,15172,--,15303,--,15035,--,15644,--,15295,--,15972,--,8141,--,4826,--,--,936,912,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),24117,23342,29286,27428,26173,18257,19942,20532,20405,14812,15172,15437,15303,15082,15035,15371,15644,15135,15295,15547,15972,11255,8141,4866,4826,4401,4053,936,912,585,
在建工程(万元),--,2232,895,1382,1671,8913,8233,6845,7007,1209,866,570,657,954,1364,1021,962,1411,1052,650,396,721,663,2735,3228,2102,2345,4239,856,21,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
