报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11588,13297,18454,25812,4631,5986,15905,16337,10800,8185,4445,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),16804,14562,11634,14007,16711,15806,11147,6701,6127,8527,7463,
预付款项(万元),1547,1754,1293,1291,1650,1611,1013,917,333,281,416,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),908,797,871,536,870,777,588,448,263,488,597,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),11825,13518,14289,12523,14772,13571,12455,10679,11748,7977,5180,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),8003,8161,8500,8500,366,229,389,--,94,--,--,
流动资产合计(万元),50675,52089,55040,62669,39000,37981,41496,35082,29364,25458,18102,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,8123,--,7716,--,7611,7201,6533,6063,5901,4276,
累计折旧(万元),--,3188,--,2958,--,2700,2435,1948,1557,1173,801,
固定资产净值(万元),--,4935,--,4758,--,4911,4766,4585,4506,4728,3475,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5058,4935,7914,4758,4842,4911,4766,4585,4506,4728,3475,
在建工程(万元),5355,4826,--,--,4,--,--,--,--,--,702,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),634,651,648,664,679,698,598,587,582,602,629,
开发支出(万元),212,115,59,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),128,75,--,--,--,--,--,--,--,20,74,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),604,588,564,564,523,515,399,221,178,176,123,
其他非流动资产(万元),546,769,1743,1743,14,53,20,204,--,--,--,
非流动资产合计(万元),12537,11959,10928,7730,6062,6178,5783,5598,5267,5527,5004,
资产总计(万元),63212,64048,65968,70399,45062,44159,47280,40680,34631,30985,23105,
短期借款(万元),3000,3000,5500,5500,4050,3050,2100,4000,4000,5329,3869,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,146,232,239,222,524,683,627,494,--,--,
应付账款(万元),4114,5137,4932,6457,6501,6747,10400,7573,9055,7798,4608,
预收账款(万元),220,226,288,281,483,273,561,634,780,226,201,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),670,653,645,691,676,505,635,613,503,407,334,
应交税费(万元),399,337,19,1398,477,503,1879,1327,1253,1356,814,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
