报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-06-30,2006-03-31,2005-09-30,2005-06-30,
货币资金(万元),90827300,93857100,95028600,96357500,101052400,99143500,95719200,104030800,88300200,92022800,93964200,111125200,94224900,93805500,93219600,93276300,85147900,89655600,86703500,88158300,85205700,81684600,82368000,75803000,73241700,73699900,72342000,65751000,60462200,58655400,49853700,49468700,42510400,43499600,40703500,40931200,35535900,36218000,33388500,31674800,27910100,25969800,35043900,22910100,19516300,25319100,16207400,13320100,12672600,13319300,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
拆出资金(万元),51735800,57076600,55263500,51147500,43851500,46779100,42156000,40871100,36897700,35681200,42132000,30623700,28101900,17231800,17204800,24986000,22609400,19705700,21872800,19254900,16468900,15378700,17684600,13393600,14759900,14872600,9308800,9406200,7571400,7961000,8171000,5955700,6110100,4329700,6584900,8439900,10697700,8953900,6694700,5415600,6535500,4794600,9402600,13418200,--,5117000,--,--,--,--,
交易性金融资产(万元),29764300,22703000,19260600,19693200,21189100,17922100,18522700,17543600,15102500,13899900,14550200,17252200,13233800,10570200,7794000,7761900,6620700,5908300,5342500,4266200,4263900,4568300,3658700,3768700,4824900,4283700,3996400,4159600,3780600,4131200,3719000,4190400,3255300,2688400,2996300,3933500,2212000,2228000,2751200,2770300,1819300,1700300,1574600,1424100,1856000,1260200,454100,308400,303500,293400,
衍生金融资产(万元),4819300,3400700,2975800,2287100,2095500,3722300,1372100,2057600,1973800,3431000,5138200,1370500,1303300,1065600,678200,794600,919500,1422700,1094200,1058400,846400,647800,467100,473900,375300,558500,537800,442000,450200,473100,419400,307900,260100,237000,251800,277400,348800,465600,493000,442500,416500,233700,129100,95700,--,39200,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,5679100,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收利息(万元),5821600,5456100,4999400,4885500,5180900,4780300,4097000,4041300,4315600,4153300,3897800,3224600,3103600,3479000,3445900,3344700,3080100,2980900,2662200,2623900,2578500,2422500,2364000,2245800,2223800,1977300,1772300,1664900,1755300,1514900,1347700,1344700,1511600,1288700,1313000,1238900,1325300,1153500,1143000,1096300,1111400,925600,748900,726700,--,610400,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,439000,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,3800,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,--,--,--,--,--,--,
