报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),2860,5910,1412,4235,4615,7407,10793,13542,11373,12712,10623,10567,6233,5965,4160,1972,8831,12199,7201,10058,13418,15303,11000,8943,15777,10098,16323,24706,28858,13442,33685,31093,11582,18516,24463,12564,16308,8588,16487,19629,2646,3305,3997,3162,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,5,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收票据(万元),2067,2327,2027,2319,1857,1658,74,297,509,661,341,519,2729,1617,525,1003,2358,2863,1786,1970,1454,1479,2011,4879,6918,5127,3964,4412,2327,1684,1455,3008,2096,2341,882,2163,2234,957,1816,948,1259,1361,261,172,
应收账款(万元),5593,6872,8488,7817,8548,9304,10017,10590,12020,12046,11542,15083,16616,15817,19343,19076,16594,17475,17171,17563,17436,19557,23007,25725,27184,24649,28070,26745,22451,21647,22061,20668,18699,18528,18706,14152,13085,9236,10118,7734,7256,7154,5824,5612,
预付款项(万元),591,606,870,679,1418,1362,1549,1328,1646,1461,1637,5067,5173,4921,5627,5624,5560,4668,5462,4946,4585,4746,3947,3872,5502,5874,6428,6653,6690,6075,9124,5608,15217,15305,8056,10501,9911,6815,3008,2827,2489,1764,1117,498,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他应收款(万元),6923,7141,1565,1615,1821,1723,2054,2145,2318,2395,3461,13481,18148,18626,5842,5615,5187,5334,6012,7732,3107,2550,3436,3136,3522,3317,2858,3108,2321,3047,2339,1531,1990,828,644,478,221,271,452,360,516,221,161,187,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
存货(万元),34563,36063,40684,45129,47367,46584,52982,56198,54907,54952,65099,65081,60382,58437,62585,60903,62933,59867,63609,59716,60304,56917,53068,50679,55650,48328,44576,37768,39903,31582,32971,31141,34187,27895,30371,29522,29090,24041,20639,18370,16048,13491,11872,8109,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他流动资产(万元),390,483,777,783,664,651,155,201,245,188,485,567,344,437,559,650,452,458,830,1022,1184,1756,1545,1590,570,3721,100,23,35,36,2,7,13,19,2,10,17,24,--,--,0,0,0,0,
流动资产合计(万元),52987,59403,55822,62578,66291,68689,77623,84301,83018,84551,93188,110365,109624,105820,98641,94843,101915,102865,102070,103007,101493,102313,98014,98824,115124,101115,102319,103416,102585,77513,101637,93056,83784,83432,83124,69390,70865,49933,52519,49869,30215,27296,23233,17740,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,100,100,100,100,100,100,100,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期股权投资(万元),270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,100,100,100,100,100,100,100,100,100,100,100,100,100,250,250,250,250,250,291,291,291,291,307,307,307,340,599,586,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16989,17130,17259,17388,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
固定资产原值(万元),--,118882,--,137253,--,137091,--,133849,--,133859,--,124079,--,125406,--,126992,--,127282,--,117313,--,117944,--,96305,--,86571,--,65873,--,64890,--,50037,--,47980,--,36792,--,32508,--,23703,0,21763,18708,--,
累计折旧(万元),--,50510,--,54037,--,50041,--,46309,--,42191,--,38232,--,34247,--,33667,--,29898,--,26476,--,22770,--,22089,--,15598,--,13417,--,11319,--,9554,--,8064,--,6695,--,5401,--,3738,0,2990,1719,--,
固定资产净值(万元),--,68371,--,83216,--,87050,--,87539,--,91667,--,85847,--,91159,--,93325,--,97384,--,90837,--,95174,--,74216,--,70973,--,52456,--,53572,--,40483,--,39917,--,30098,--,27108,--,19965,0,18773,16989,--,
固定资产减值准备(万元),--,2116,--,1941,--,1050,--,213,--,213,--,213,--,213,--,2396,--,2396,--,147,--,147,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,--,
固定资产(万元),64637,66255,79520,81274,84055,86000,85244,87326,91085,91454,85358,85634,89053,90945,89806,90929,92738,94989,88844,90690,93186,95027,73389,74216,74334,70973,53306,52456,52784,53572,41856,40483,39298,39917,30287,30098,29427,27108,25656,19965,18782,18773,16989,8759,
在建工程(万元),11874,11837,14247,14214,14390,14355,19437,19666,18180,19151,22043,21698,19912,18734,34072,33700,31456,30685,44088,42910,49059,46571,54741,52803,47471,48510,58080,50463,36662,32201,31813,25900,21160,16450,18587,12211,7993,5641,4110,2997,1647,78,0,516,
工程物资(万元),1198,1225,1584,1584,1611,1586,2273,1959,1969,1959,2026,1438,1349,1366,6896,6863,6468,6468,6466,6637,6474,6473,8707,8680,5629,6552,9787,10203,10573,11799,9610,10818,--,0,--,0,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
无形资产(万元),15525,15625,16337,16441,16548,16649,16753,16858,16962,17066,17170,17271,17377,17483,32245,32453,32625,32848,34523,34755,55227,55567,48292,46302,46513,36883,34053,28426,28578,28737,14517,14614,14353,14432,8226,7186,1754,1769,1783,1798,1812,1826,1884,1941,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,307,307,307,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延所得税资产(万元),--,--,--,--,10,10,1758,1758,1758,1758,2598,1892,1805,1793,1304,1217,1185,1206,2509,2170,2087,1872,637,637,597,637,392,350,349,370,286,331,245,245,166,151,142,136,94,88,82,82,45,33,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,135,135,135,135,135,135,135,135,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
非流动资产合计(万元),93504,94943,111688,113514,116614,118600,125567,127667,130055,131488,129294,128033,129597,130421,164558,165397,164707,166430,176666,177396,206269,205746,203163,200176,192209,181043,155718,141998,129045,126928,98333,92396,75306,71293,57557,49937,39607,34945,31950,25154,22631,21099,19517,11835,
资产总计(万元),146492,154346,167511,176092,182905,187289,203190,211968,213073,216039,222482,238397,239222,236240,263199,260240,266622,269296,278736,280403,307763,308059,301177,299000,307333,282159,258037,245414,231630,204441,199969,185452,159090,154725,140681,119327,110473,84878,84470,75023,52845,48395,42750,29575,
短期借款(万元),20685,21286,32838,35076,34413,37478,44498,44158,48283,48924,41844,33714,25800,37814,44114,43000,52972,64747,51800,54000,60900,66600,64800,63900,66800,57167,52167,47367,34230,15863,13000,11100,19600,17600,10600,10500,12300,4000,7400,7500,8400,4900,9800,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付票据(万元),--,--,--,--,--,--,774,2394,1601,1400,7942,7454,5458,2490,--,1990,3378,5794,13348,9931,20784,18588,18607,16589,12288,14093,13450,10659,15262,12861,5455,5152,4375,4888,3492,5527,4041,3515,5463,3267,4486,3582,6348,6267,
应付账款(万元),9913,9731,13525,13443,14013,14020,14195,15234,16816,17383,14141,12894,11575,12846,15850,14027,13735,15209,16456,15331,15537,15071,15336,14953,15665,13688,13881,13032,12892,10630,11654,10544,10052,10348,11731,12376,10171,10152,8418,9974,8374,8023,8001,4071,
预收账款(万元),6199,7451,7628,7637,8058,8181,8340,7732,7032,6777,8353,8878,7167,6444,9654,9379,11287,8575,8411,7647,7816,7177,6859,6230,7231,5968,5971,7397,7165,5393,6714,9223,14128,11698,10038,14110,15595,5406,3352,3241,3491,2269,1576,792,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),2126,2265,2083,2121,2390,1995,1781,1820,1829,1859,1743,1675,1560,1548,1691,1724,1532,1627,1589,1565,1495,1462,1362,1351,1233,1222,1133,1061,1132,1034,911,986,1017,917,756,699,706,762,445,348,371,436,346,302,
应交税费(万元),1084,2469,2196,1547,953,846,306,153,20,28,-466,-391,133,-116,-555,-560,-1774,-1895,-2957,-2616,-3119,-2836,-3437,-3235,-3091,-1041,-1974,-258,-853,364,1468,1549,619,-111,1591,961,-1059,754,96,421,10,687,133,496,
应付利息(万元),2550,2245,4019,2810,2327,1989,1312,1127,1421,1252,398,252,223,126,217,238,274,213,283,249,296,219,229,187,284,188,136,75,114,89,81,68,79,77,78,30,--,15,--,--,0,27,29,13,
应付股利(万元),392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,56,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
