报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),36298,52352,19880,15101,45564,60751,35743,43990,26924,46756,30777,24589,35500,19653,7283,9122,7177,12163,10774,9693,9559,10075,11374,10451,14329,21548,18237,17859,17562,29666,46946,39856,42626,57816,45347,43371,41292,38272,24681,28069,26645,30865,32156,43994,43406,30420,35290,33623,39098,31754,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,138,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收票据(万元),--,10078,26651,17643,13852,27027,19638,11961,20991,23158,14858,18073,10636,1406,2126,590,1051,3231,6821,7534,7467,9439,6114,6402,2105,4303,3068,3907,2789,5718,6042,6022,2917,4938,7250,2649,1303,1939,1786,2952,2541,1459,2265,5126,4598,9004,5160,5304,4757,11780,
应收账款(万元),--,126791,99738,94250,78575,83489,69485,48320,59959,42783,41857,41241,40410,2554,2056,1124,2028,1339,2199,5825,1416,2398,1859,819,577,1180,1537,1185,746,771,658,415,3091,2531,3821,3402,2537,2083,2431,2732,3756,1482,3208,5881,4404,2666,3158,5280,2777,2294,
预付款项(万元),18536,27335,15351,15360,13868,10773,295,4297,2849,756,1912,483,663,229,322,346,368,559,462,294,278,1248,212,168,430,82,381,320,99,81,78,841,1615,101,286,1496,2384,170,298,120,161,839,539,379,1376,610,774,819,3320,294,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,3,--,1,0,--,0,25,25,22,22,22,43,--,--,--,0,--,0,--,26,--,0,--,--,--,0,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他应收款(万元),--,543,2432,812,9172,5394,13882,13932,359,328,1767,2039,2036,619,670,572,544,532,421,654,1294,3209,3485,3524,3578,5725,25,11,60,36,40,40,230,87,56,42,60,29,152,138,361,428,442,272,504,465,149,189,356,278,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
存货(万元),30864,13363,49945,48096,44896,22828,29921,36605,35470,31664,35592,37651,34082,9241,7358,7867,9261,9375,11898,11555,20215,13989,20332,22067,27589,16095,16820,21340,22867,14214,20372,27702,26578,25784,25826,27989,33448,25256,37810,33480,28009,25347,52280,48875,54018,49184,50059,49023,47699,33086,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,77,77,--,77,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他流动资产(万元),982,987,456,456,428,456,427,419,431,507,429,430,435,419,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
流动资产合计(万元),212259,231449,214530,191795,206356,210795,169391,159533,146983,145952,127193,124507,123761,34120,19818,19622,20431,27199,32578,35555,40230,40358,43377,43429,48632,48959,40091,44645,44145,50529,74136,74876,77056,91256,82586,78948,81024,67776,67159,67491,61473,60421,90889,104526,108306,92348,94589,94376,98006,79485,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,795,795,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
