报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),17575,14602,18806,23732,29893,2478,4858,4063,5799,3750,6766,4114,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1423,804,1821,1390,1732,50,540,1506,--,155,--,--,
应收账款(万元),32381,31730,24639,29794,26932,30885,24497,15609,17768,17274,14993,10313,
预付款项(万元),1545,757,2626,355,308,--,5,--,1,1,1226,112,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2508,2427,2160,1950,2783,1516,1164,1267,1394,1175,1021,1086,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),53669,42986,33682,32706,32017,30279,28550,24786,27310,23937,11917,11900,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2527,1646,801,537,--,244,--,--,--,--,--,--,
流动资产合计(万元),111629,94952,84534,90464,93664,65452,59616,47231,52272,46291,35924,27525,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),600,500,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,11996,--,12042,--,9841,9853,--,6632,6142,--,--,
累计折旧(万元),--,4192,--,3887,--,3533,3436,--,2746,2129,--,--,
固定资产净值(万元),--,7804,--,8155,--,6307,6417,--,3886,4013,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),8552,7804,8001,8155,6565,6307,6417,3549,3886,4013,2641,1751,
在建工程(万元),882,546,529,482,673,482,482,582,501,344,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1035,1042,1049,1056,1058,1070,1077,1040,1051,1073,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1069,1069,1069,1069,475,475,439,346,276,335,116,44,
其他非流动资产(万元),1812,1881,1811,1244,1249,1145,1124,3207,3372,734,--,--,
非流动资产合计(万元),13950,12842,12459,12005,10019,9479,9539,8724,9085,6499,2758,1796,
资产总计(万元),125579,107795,96993,102469,103683,74931,69155,55955,61357,52789,38682,29321,
短期借款(万元),8950,5450,2000,2000,3750,2000,4000,1750,4000,1750,2000,950,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),260,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),28608,24707,20960,27864,27529,29835,26314,19383,24980,23815,14651,13019,
预收账款(万元),--,116,--,--,360,--,--,--,--,136,--,1427,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
