报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),62065,69990,102886,74403,68703,122914,136458,165846,198551,93098,63221,81982,154601,183146,127776,180246,173954,101639,84124,85251,120842,147969,159148,198793,191114,197786,220062,139196,250577,211835,126621,112365,116406,83026,61771,68454,60552,74688,88291,139700,139121,144903,100394,74721,48538,43531,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,7,5,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,2,2,2,3,3,2,2,2,2,2,3,4,4,4,3,3,1,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收账款(万元),2765,2781,6546,6225,8326,1321,2310,1900,1855,1891,3237,675,522,638,979,626,421,598,1199,508,496,807,2194,1461,1866,690,2170,1249,750,710,1691,1085,684,599,1483,664,782,754,1965,1463,1030,1029,2616,2189,5787,928,
预付款项(万元),30014,30116,441,469,463,556,2693,3107,2739,3061,3466,2897,2783,2692,2820,3813,3257,3616,6653,11383,6319,8068,2280,2665,5494,2223,6404,3728,8558,10560,4639,5106,5670,17733,19137,14091,13175,15454,27575,26221,21378,21085,16502,14386,56575,53501,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收利息(万元),486,486,156,156,156,156,--,365,210,412,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,63,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
