报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),125568,154079,192783,123740,85078,84160,91196,92189,91921,88835,51978,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),135,132,156,1477,110,268,3218,290,310,--,--,
应收账款(万元),58776,59058,49292,43224,37715,40142,32689,19674,12945,4957,6519,
预付款项(万元),3846,3453,4949,3007,1187,827,658,2650,675,110,5,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),683,725,468,397,361,323,553,516,474,415,--,
应收股利(万元),163,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2196,2141,1741,1190,1360,1064,858,925,395,362,124,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),317,360,214,107,123,5,5,3,16,40,74,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),71120,38035,--,72500,311,343,325,1432,102,--,--,
流动资产合计(万元),262803,257982,249602,245643,126244,127132,129502,117679,106839,94720,58700,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),25453,24806,25984,25199,16431,19434,14580,2826,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),17960,19237,6650,6455,14464,6729,7156,1333,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,13661,--,12126,--,7996,5609,3922,3551,--,694,
累计折旧(万元),--,4394,--,3318,--,2620,2274,2100,1673,--,110,
固定资产净值(万元),--,9267,--,8808,--,5376,3335,1823,1878,--,585,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9741,9267,8715,8808,5494,5376,3335,1823,1878,1723,585,
在建工程(万元),36520,38201,35533,35133,22812,19757,16890,9748,6306,2603,2038,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),483,474,333,349,331,356,295,278,229,208,52,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,61,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3717,4277,4857,5520,1640,1671,2105,1515,936,1130,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动资产(万元),604,735,1181,1181,1944,920,2421,629,114,--,--,
非流动资产合计(万元),94478,96995,83314,82645,63116,54243,46781,18151,9464,5663,2675,
资产总计(万元),357281,354978,332916,328287,189360,181375,176283,135831,116303,100384,61375,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),9111,12801,7324,9656,8124,11815,3957,1700,2647,524,747,
预收账款(万元),21108,19392,18033,19375,14119,10541,17018,5970,4236,4113,2925,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1772,1764,3671,4387,1052,2174,3088,4243,3509,1408,487,
应交税费(万元),1176,2135,1021,2574,431,357,3253,1142,741,444,357,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1623,5394,5329,1597,6550,234,294,1384,476,423,13560,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),34790,41486,35378,37589,30276,25121,27610,14438,11609,6912,18077,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),43836,40782,39897,39816,36041,35782,35782,34183,32168,34751,21389,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),8083,8345,8247,8509,--,6404,6369,4082,2805,1438,--,
递延所得税负债(万元),--,--,6,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,3000,6500,6113,--,--,--,--,--,--,
非流动负债合计(万元),51919,49127,51151,54825,42154,42186,42152,38264,34973,36189,21389,
负债合计(万元),86709,90613,86528,92415,72430,67307,69762,52702,46582,43101,39466,
实收资本(或股本)(万元),51903,51903,20761,20761,15571,15571,15571,15571,15571,15571,8000,
资本公积(万元),158261,149771,165505,160152,23866,23866,23866,23866,23866,23866,764,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10381,10381,10381,10381,8852,8852,8852,6261,4342,2675,1314,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41094,34716,46866,44771,69659,63799,53580,36649,24776,14067,11830,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),264159,249608,244035,235806,116930,114067,106521,82347,68555,56179,21909,
少数股东权益(万元),6413,14756,2352,67,--,--,--,783,1167,1104,--,
所有者权益(或股东权益)合计(万元),270572,264364,246387,235872,116930,114067,106521,83129,69722,57283,21909,
负债和所有者权益(或股东权益)总计(万元),357281,354978,332916,328287,189360,181375,176283,135831,116303,100384,61375,		
  
